deg,E_kWh
-24,0.929431706519504
-22,0.9372391906432405
-20,0.9444098207219251
-18,0.9522837362689957
-16,0.9675601149164383
-14,0.9822116224892712
-12,0.9959029665608139
-10,1.0086235144212796
-8,1.0203653266700348
-6,1.0312713352508494
-4,1.0413460433340316
-2,1.050313233476766
0,1.0581712285237945
2,1.0643962011577754
4,1.069966096054798
6,1.0747135735517528
8,1.0785856224776682
10,1.0815839038144102
12,1.084328510927704
14,1.0863507081867696
16,1.0876433210743304
18,1.0882106770276423
20,1.0880575691350047
22,1.088081467186455
24,1.0879631421822364
