deg,E_kWh
-24,0.5423794527224943
-22,0.5413324496111205
-20,0.5401164621816186
-18,0.53873201150393
-16,0.5371978141052999
-14,0.53549841083222
-12,0.5336321471659833
-10,0.5316462721515843
-8,0.5295244221232768
-6,0.5271924349271179
-4,0.5246227948233781
-2,0.5217820681983558
0,0.5186735001138941
2,0.5155549000874526
4,0.5126378292087641
6,0.5096275007142096
8,0.5066170073969688
10,0.5033814268467761
12,0.49992424484391
14,0.4964488973810037
16,0.4927836732570421
18,0.48938952817204173
20,0.4859606940550357
22,0.4827468115732294
24,0.47936169629533343
