deg,E_kWh
-24,1.2207628679904523
-22,1.2298731395961446
-20,1.238312335208254
-18,1.2466286360263061
-16,1.254664482088478
-14,1.261928822144207
-12,1.2685971702192365
-10,1.274901731195609
-8,1.2803431278476223
-6,1.284925139641807
-4,1.2886510189411182
-2,1.2916054444835705
0,1.293669922699769
2,1.2947471945146338
4,1.295218773074094
6,1.2951887894671963
8,1.294633963616421
10,1.2932845647769027
12,1.2913709633138146
14,1.2890547429756511
16,1.2860418914665275
18,1.2827201217496436
20,1.2792814550848097
22,1.2752110055116068
24,1.2705037601537579
