deg,E_kWh
-24,1.7514096231818865
-22,1.762410079629462
-20,1.772537303655454
-18,1.790641030254337
-16,1.8093944930017294
-14,1.8267264870032263
-12,1.8426515821784615
-10,1.8573042871744818
-8,1.8710195365839648
-6,1.8832649444676595
-4,1.8942025719970548
-2,1.903776109138876
0,1.9118078964481477
2,1.9180055948801233
4,1.9229022637013873
6,1.9265065377972068
8,1.928980594132474
10,1.930270909913855
12,1.930754095232148
14,1.9305755639645497
16,1.9293589294390314
18,1.9271043418557778
20,1.9238102958788372
22,1.9202544766246596
24,1.9157821185273525
