deg,E_kWh
-24,1.055724898421151
-22,1.0653057070944838
-20,1.0822918587243548
-18,1.0983502097690834
-16,1.113648944158797
-14,1.1287954108275775
-12,1.1428550615302295
-10,1.1558233184339939
-8,1.1676961866370037
-6,1.1786171112877382
-4,1.1886260614629578
-2,1.197395323708613
0,1.2049239144694475
2,1.2107724020579964
4,1.2155520944772138
6,1.2196265290741235
8,1.2228068004993173
10,1.2250228615972005
12,1.226568786595672
14,1.2279554466089575
16,1.2285773733196788
18,1.228438184982807
20,1.2275418491578847
22,1.225892655534512
24,1.2245968497678685
