deg,E_kWh
-24,2.0529804108774323
-22,2.072063684644506
-20,2.095331639837228
-18,2.1170805359935048
-16,2.13730871666278
-14,2.1568383849130823
-12,2.175841607931924
-10,2.1933668220729676
-8,2.209055295067233
-6,2.2229121979580477
-4,2.2349423705849922
-2,2.245150118582073
0,2.2535604160273235
2,2.2596476172875164
4,2.2640207665215213
6,2.2668399730776225
8,2.2686643461203557
10,2.2693386286247716
12,2.268602001700003
14,2.266451096473868
16,2.2628817199739424
18,2.2581219928396647
20,2.253674614120785
22,2.2491302985637196
24,2.2434778646545364
