deg,E_kWh
-24,1.030762423015025
-22,1.0393738808560518
-20,1.0472874091020217
-18,1.0597358648368755
-16,1.0739423591008799
-14,1.0872639902701045
-12,1.099683676022942
-10,1.1117280080416292
-8,1.1234486582507088
-6,1.134032341839375
-4,1.143467652480111
-2,1.1517542864198003
0,1.158892698423842
2,1.1645525148248634
4,1.1692619915226123
6,1.1730225283047275
8,1.1758359224024288
10,1.1778818771548545
12,1.1798217163653475
14,1.1812337359918996
16,1.1819490096921905
18,1.1819711485280442
20,1.1813039735874642
22,1.1799514847925652
24,1.1779178355154019
