deg,E_kWh
-24,1.7965388856560651
-22,1.808965483800033
-20,1.82028406343709
-18,1.8305177694029127
-16,1.8396884897973622
-14,1.8584530179629133
-12,1.8776434327907452
-10,1.8952479953983332
-8,1.911268949147251
-6,1.9257111197095775
-4,1.938580567264525
-2,1.9498837282359638
0,1.9596271091362412
2,1.9672255459871866
4,1.9736933794851492
6,1.9790467946338224
8,1.983173578664279
10,1.9860730718956425
12,1.987743601842432
14,1.988182393867512
16,1.9875868696728771
18,1.9876621914142285
20,1.9867648669613238
22,1.9848919285550912
24,1.982039596341177
