deg,E_kWh
-24,1.5820162138712268
-22,1.6003058385766138
-20,1.6174391606618732
-18,1.6337439840428183
-16,1.6499985148328797
-14,1.6659671663834474
-12,1.6804999251549622
-10,1.6936052696121255
-8,1.7052917561988543
-6,1.7155678298430772
-4,1.7244416570876053
-2,1.7319209530426358
0,1.7380349182036174
2,1.7427339242563744
4,1.7461445131221158
6,1.7482707219251468
8,1.7491158438212986
10,1.7486823816083388
12,1.7477318303140654
14,1.7466051648041054
16,1.7445242901485638
18,1.741446423362777
20,1.737371921864391
22,1.7323005442143444
24,1.7262314742445677
