deg,E_kWh
-24,1.0177781187397692
-22,1.0217148598328845
-20,1.0259632873705087
-18,1.02966264189107
-16,1.0361077865770454
-14,1.0425506211807396
-12,1.048372027559795
-10,1.0539765228385276
-8,1.0588658216336213
-6,1.0630350856706166
-4,1.0665722312212451
-2,1.0693893843109372
0,1.0713923435974606
2,1.072772063655074
4,1.0736862299486083
6,1.0738966548964684
8,1.073744936132317
10,1.0731381465781935
12,1.0719013735608576
14,1.070033912740002
16,1.0676973383274095
18,1.0655078501776747
20,1.0627661636515786
22,1.0597861640377118
24,1.0573567431469577
