deg,E_kWh
-24,1.8898756340273046
-22,1.903668728959086
-20,1.9247428218155451
-18,1.9444063393281015
-16,1.963144934461753
-14,1.9808684526993867
-12,1.9970927644452514
-10,2.0120508566493553
-8,2.0257723229734426
-6,2.0379355793948646
-4,2.0485516790386855
-2,2.057701962213646
0,2.0653060058106605
2,2.0710129786381004
4,2.0753578732224875
6,2.0785302603695652
8,2.0805184674227486
10,2.0813115922146856
12,2.081653785480873
14,2.080885172756425
16,2.078995918613794
18,2.0766382513322106
20,2.0736151917415135
22,2.069572583610266
24,2.065901120683741
