deg,E_kWh
-24,1.5009708699031945
-22,1.512080952362279
-20,1.5231388984943228
-18,1.5339537118078024
-16,1.5536427391733634
-14,1.5734538678943737
-12,1.5918484672348068
-10,1.6087732101715881
-8,1.6242206960860563
-6,1.6381857123822416
-4,1.6506646791782678
-2,1.6617137185387683
0,1.6712985175744106
2,1.6787517107323207
4,1.684828893657253
6,1.6895292397869521
8,1.6932901718607165
10,1.6958887970733723
12,1.6979471074350423
14,1.699124564590481
16,1.6992317467688527
18,1.6982704177693395
20,1.6962425853305414
22,1.6933541405124197
24,1.6909843273336358
