deg,E_kWh
-24,0.5001670374356729
-22,0.499942647844902
-20,0.4995376541339734
-18,0.4989527868072879
-16,0.4981962693572738
-14,0.497282901114591
-12,0.49615174343696516
-10,0.4948041213376732
-8,0.4945038823540551
-6,0.4993713781248951
-4,0.503992236698612
-2,0.5083636391281718
0,0.5123845996509002
2,0.516371293500978
4,0.5204300834519522
6,0.524134890088494
8,0.5275413305451234
10,0.5309050112036744
12,0.533908706653738
14,0.5365494772528513
16,0.5388252994446389
18,0.5408811055515573
20,0.543286368188689
22,0.5454641785940425
24,0.5473256479463919
