deg,E_kWh
-24,0.8980168187824388
-22,0.9047029991264826
-20,0.9146995710981318
-18,0.9275247177260335
-16,0.9398309339697173
-14,0.9519453527932733
-12,0.9631847247019429
-10,0.9735454975661755
-8,0.9830275451146966
-6,0.9917672866923549
-4,0.9997697911760961
-2,1.0067799593117135
0,1.012798485346822
2,1.0174539331644974
4,1.0212760668163121
6,1.024656258096782
8,1.0272541940182838
10,1.0290714914600592
12,1.0303725882659032
14,1.031441588782483
16,1.0320254310118
18,1.0319804100861534
20,1.0313091717015475
22,1.030014462204319
24,1.029171444871143
