deg,E_kWh
-24,1.689126144895817
-22,1.704038448895828
-20,1.7177169678009636
-18,1.7301722547840104
-16,1.7414145506248004
-14,1.760569254358809
-12,1.7808088334681598
-10,1.800393449428954
-8,1.81840942310754
-6,1.834836001286581
-4,1.849945936465906
-2,1.8632237264038272
0,1.8746681408515997
2,1.8836651172846612
4,1.8911474155532595
6,1.8973402093800562
8,1.9022375721713733
10,1.9057829868110403
12,1.9079772712446257
14,1.9088216104755027
16,1.909089711774126
18,1.9085387878086275
20,1.9071954456265368
22,1.9060054868447587
24,1.9039725769177975
