deg,E_kWh
-24,1.5653689258245154
-22,1.5817900669919203
-20,1.5970147484114476
-18,1.6110517104871103
-16,1.6239098967101195
-14,1.6355983062435984
-12,1.6461258566582455
-10,1.656031404245336
-8,1.6734317902352989
-6,1.6956986423879694
-4,1.716428209275196
-2,1.7352781347473119
0,1.7522273905836276
2,1.7674955355020365
4,1.7810123539279574
6,1.7928884141339068
8,1.8031190243768629
10,1.811706718393515
12,1.8186560028657361
14,1.8239729736191825
16,1.82748978222803
18,1.8297262839522157
20,1.8319113995743281
22,1.8331546966809373
24,1.8333052173820674
