deg,E_kWh
-24,1.5583083881998403
-22,1.5677582069562779
-20,1.5770826424546853
-18,1.5856581539867411
-16,1.5938502072430927
-14,1.6010816965836152
-12,1.6128095105608622
-10,1.6243619723282177
-8,1.635221759663423
-6,1.6450980657196033
-4,1.6538462847924598
-2,1.6615006943833308
0,1.667814210356902
2,1.6730480142674926
4,1.6771970954780109
6,1.679953684544512
8,1.681381613726359
10,1.681737683979337
12,1.6814953567233482
14,1.680483935509191
16,1.678949475675408
18,1.676935942917533
20,1.674014258302764
22,1.6701771558729805
24,1.6657054748797426
