deg,E_kWh
-24,2.1771302602493137
-22,2.1979949950972824
-20,2.2187179405333928
-18,2.239015033498341
-16,2.258228448537505
-14,2.2757924782084324
-12,2.2917240587284113
-10,2.3060426582922573
-8,2.319012607926128
-6,2.3307342299197553
-4,2.3409923794739727
-2,2.349524140084365
0,2.3561866287258675
2,2.3607988385988814
4,2.363898135516836
6,2.365449757273965
8,2.3654546369740115
10,2.363911583097013
12,2.3612620007351977
14,2.3575402348096945
16,2.3534943304976306
18,2.3482633340309254
20,2.3418386252770738
22,2.3342106758215735
24,2.3255127430275784
