deg,E_kWh
-24,1.8603803360131144
-22,1.8736326038580624
-20,1.8868292445982735
-18,1.8995146970910144
-16,1.9116465977730595
-14,1.9225386113088474
-12,1.9378021947202275
-10,1.9562572471300035
-8,1.9734122290964669
-6,1.9893872722109591
-4,2.0039811760111546
-2,2.0170281198770073
0,2.028392766215568
2,2.0383337657395124
4,2.0467050052389375
6,2.0536249164222524
8,2.058958612429456
10,2.0621512131910067
12,2.064227676267675
14,2.0655820394973503
16,2.0663562689907704
18,2.06628644057273
20,2.065140457288607
22,2.062910241168812
24,2.0596966171422726
