deg,E_kWh
-24,1.7571804070838886
-22,1.7696819511644817
-20,1.789081961707489
-18,1.8081302157459884
-16,1.8260642425134634
-14,1.8425722949898282
-12,1.8576740653835688
-10,1.8714802950324365
-8,1.8843659015651655
-6,1.8957949686444722
-4,1.905876061316097
-2,1.9146441520758382
0,1.9218988949100475
2,1.9274334068945054
4,1.9317004412410197
6,1.9347090212220839
8,1.9365747549712828
10,1.9374055780419153
12,1.9370933936474093
14,1.9364151669129888
16,1.9348101155846817
18,1.9322069739167136
20,1.9286032085541946
22,1.92461310629739
24,1.9200909611183374
