deg,E_kWh
-24,1.0601140469929546
-22,1.073590481565092
-20,1.086250348634171
-18,1.098088237793169
-16,1.10910725396298
-14,1.119306275327742
-12,1.129386061451399
-10,1.1385175507505851
-8,1.1466992484803034
-6,1.1540176858334399
-4,1.1606518087431403
-2,1.1662059520369052
0,1.1706785013780514
2,1.1742108093873822
4,1.1768420598129992
6,1.1785732790743177
8,1.1794058090894424
10,1.17974654661266
12,1.179584425762945
14,1.178604739791872
16,1.17715324387608
18,1.1756233050960774
20,1.1734305241221996
22,1.1705774567797307
24,1.1670668476224841
