deg,E_kWh
-24,0.970600576848085
-22,0.9804324422686859
-20,0.9895520014230392
-18,0.9979656359506207
-16,1.0056739744511778
-14,1.0131339098880616
-12,1.019896930727386
-10,1.0258623100456121
-8,1.0310328322367193
-6,1.040900691434063
-4,1.0591802015374865
-2,1.0762573352384515
0,1.0919448114259827
2,1.106604190128888
4,1.1199678465206293
6,1.1320410524610498
8,1.142822897617837
10,1.1530274786378014
12,1.1619882748171448
14,1.1697150487491093
16,1.176220465489815
18,1.1822563620651463
20,1.1875767135290276
22,1.191856769365143
24,1.1943233458357805
