deg,E_kWh
-24,0.9861500077135369
-22,1.0018847283623784
-20,1.0171630371749132
-18,1.0322406421464956
-16,1.0462947420059334
-14,1.059325323035419
-12,1.0713337345245157
-10,1.0823224131676144
-8,1.0922946601796077
-6,1.1012544547904817
-4,1.109206294275632
-2,1.1162203991532904
0,1.1222369666648853
2,1.127111101943305
4,1.1311429207146244
6,1.134299814723081
8,1.1365868158242955
10,1.1380089798852633
12,1.1385713409250238
14,1.1384395442144541
16,1.1381696554488918
18,1.1371857990304257
20,1.1365327276218105
22,1.1353578371907929
24,1.1336009138510308
