deg,E_kWh
-24,1.9111361438783494
-22,1.9247411208832272
-20,1.9373979227698301
-18,1.9570864999865765
-16,1.9791455000596379
-14,1.999617107923623
-12,2.018505651593568
-10,2.03596297193449
-8,2.05239421046833
-6,2.067126800198312
-4,2.080348975118064
-2,2.0919660383657432
0,2.1017719526139724
2,2.109265958049256
4,2.115229343930746
6,2.1196670518532432
8,2.1228796790414193
10,2.1247252622954926
12,2.1256445846348617
14,2.125660639736229
16,2.12445581771428
18,2.122029928699848
20,2.1183875398580008
22,2.1148167153824056
24,2.110170814244404
