deg,E_kWh
-24,1.0291029893879011
-22,1.0379259805023944
-20,1.046038367812165
-18,1.0553713532782443
-16,1.0707984463371307
-14,1.085344224995769
-12,1.0992892398922136
-10,1.1127441001525011
-8,1.1255490362012583
-6,1.137388366923334
-4,1.1480391845626154
-2,1.157495930703814
0,1.1657543860199548
2,1.1724361865771027
4,1.1781211543411692
6,1.1828078335433043
8,1.186552677543748
10,1.189833649086594
12,1.1927293404132842
14,1.1950243600950525
16,1.1965732853310833
18,1.1973788566075876
20,1.1974443785386752
22,1.1967736842914358
24,1.195371104142118
