deg,E_kWh
-24,1.2035415111412553
-22,1.2210874228333664
-20,1.2376135449079224
-18,1.2531183714569352
-16,1.2676019327538397
-14,1.281310209655666
-12,1.2946344100299514
-10,1.306819607341712
-8,1.3178698647689662
-6,1.3278782165511807
-4,1.3370069267842242
-2,1.344894535599078
0,1.3515460656980032
2,1.3567539419611243
4,1.3609454102379543
6,1.36412450272238
8,1.36633488000793
10,1.3680040186526172
12,1.3687870461539162
14,1.3686870720324047
16,1.368375988409185
18,1.3675335292671107
20,1.3659611621765861
22,1.363661820008122
24,1.3606381854814427
