deg,E_kWh
-24,1.7593222366678642
-22,1.7719403174946875
-20,1.7837383252503416
-18,1.7944692611989315
-16,1.8052829945560254
-14,1.8149275801532854
-12,1.8325814299117666
-10,1.849258551726686
-8,1.8650569814202778
-6,1.8793892288847165
-4,1.8922255058777466
-2,1.9037161114717782
0,1.9135867283106127
2,1.9221035481147999
4,1.9290496331722382
6,1.9339130610180222
8,1.9375040695254346
10,1.939846625238149
12,1.941568636175854
14,1.9421153265638833
16,1.9418311169469942
18,1.9409944732648656
20,1.9391085313243135
22,1.9361707462730582
24,1.9329211867366884
