time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-04-30 22:00,0.0,20.37,1.44,33.63,9151.0,-999.0,2024-04-30 22:00:00+00:00,2024-05-01 00:00:00+02:00,2024-05-01,2024,5,1,0
2024-04-30 23:00,0.0,19.84,1.07,34.57,9152.0,-999.0,2024-04-30 23:00:00+00:00,2024-05-01 01:00:00+02:00,2024-05-01,2024,5,1,1
2024-05-01 00:00,0.0,19.73,0.86,34.49,9151.0,-999.0,2024-05-01 00:00:00+00:00,2024-05-01 02:00:00+02:00,2024-05-01,2024,5,1,2
2024-05-01 01:00,0.0,19.37,1.11,35.01,9151.0,-999.0,2024-05-01 01:00:00+00:00,2024-05-01 03:00:00+02:00,2024-05-01,2024,5,1,3
2024-05-01 02:00,0.0,18.63,1.4,36.59,9151.0,-999.0,2024-05-01 02:00:00+00:00,2024-05-01 04:00:00+02:00,2024-05-01,2024,5,1,4
2024-05-01 03:00,0.0,17.78,1.59,38.67,9152.0,-999.0,2024-05-01 03:00:00+00:00,2024-05-01 05:00:00+02:00,2024-05-01,2024,5,1,5
2024-05-01 04:00,0.0,17.26,1.65,40.13,9155.0,-999.0,2024-05-01 04:00:00+00:00,2024-05-01 06:00:00+02:00,2024-05-01,2024,5,1,6
2024-05-01 05:00,0.0,16.72,1.69,41.85,9160.0,-999.0,2024-05-01 05:00:00+00:00,2024-05-01 07:00:00+02:00,2024-05-01,2024,5,1,7
2024-05-01 06:00,49.67,16.79,1.77,42.15,9166.0,0.28,2024-05-01 06:00:00+00:00,2024-05-01 08:00:00+02:00,2024-05-01,2024,5,1,8
2024-05-01 07:00,238.43,20.16,2.43,34.52,9172.0,0.24,2024-05-01 07:00:00+00:00,2024-05-01 09:00:00+02:00,2024-05-01,2024,5,1,9
2024-05-01 08:00,431.1,24.08,2.21,26.42,9177.0,0.2,2024-05-01 08:00:00+00:00,2024-05-01 10:00:00+02:00,2024-05-01,2024,5,1,10
2024-05-01 09:00,593.28,28.45,1.73,18.94,9178.0,0.2,2024-05-01 09:00:00+00:00,2024-05-01 11:00:00+02:00,2024-05-01,2024,5,1,11
2024-05-01 10:00,699.4,30.71,2.32,16.59,9175.0,0.2,2024-05-01 10:00:00+00:00,2024-05-01 12:00:00+02:00,2024-05-01,2024,5,1,12
2024-05-01 11:00,743.42,32.1,3.02,15.47,9169.0,0.22,2024-05-01 11:00:00+00:00,2024-05-01 13:00:00+02:00,2024-05-01,2024,5,1,13
2024-05-01 12:00,708.55,32.87,3.61,14.86,9160.0,0.21,2024-05-01 12:00:00+00:00,2024-05-01 14:00:00+02:00,2024-05-01,2024,5,1,14
2024-05-01 13:00,610.65,33.13,4.0,14.66,9151.0,0.21,2024-05-01 13:00:00+00:00,2024-05-01 15:00:00+02:00,2024-05-01,2024,5,1,15
2024-05-01 14:00,454.4,32.84,4.14,14.89,9146.0,0.21,2024-05-01 14:00:00+00:00,2024-05-01 16:00:00+02:00,2024-05-01,2024,5,1,16
2024-05-01 15:00,258.58,31.96,3.96,15.68,9145.0,0.24,2024-05-01 15:00:00+00:00,2024-05-01 17:00:00+02:00,2024-05-01,2024,5,1,17
2024-05-01 16:00,58.58,28.64,2.38,20.75,9146.0,0.28,2024-05-01 16:00:00+00:00,2024-05-01 18:00:00+02:00,2024-05-01,2024,5,1,18
2024-05-01 17:00,0.0,25.88,2.19,22.92,9150.0,-999.0,2024-05-01 17:00:00+00:00,2024-05-01 19:00:00+02:00,2024-05-01,2024,5,1,19
2024-05-01 18:00,0.0,25.28,1.96,23.31,9156.0,-999.0,2024-05-01 18:00:00+00:00,2024-05-01 20:00:00+02:00,2024-05-01,2024,5,1,20
2024-05-01 19:00,0.0,24.04,2.15,25.12,9162.0,-999.0,2024-05-01 19:00:00+00:00,2024-05-01 21:00:00+02:00,2024-05-01,2024,5,1,21
2024-05-01 20:00,0.0,22.63,2.55,27.69,9167.0,-999.0,2024-05-01 20:00:00+00:00,2024-05-01 22:00:00+02:00,2024-05-01,2024,5,1,22
2024-05-01 21:00,0.0,21.38,2.93,30.29,9171.0,-999.0,2024-05-01 21:00:00+00:00,2024-05-01 23:00:00+02:00,2024-05-01,2024,5,1,23
