time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-01-21 22:00,0.0,26.42,2.49,21.64,9127.0,-999.0,2024-01-21 22:00:00+00:00,2024-01-22 00:00:00+02:00,2024-01-22,2024,1,22,0
2024-01-21 23:00,0.0,25.13,2.78,23.31,9127.0,-999.0,2024-01-21 23:00:00+00:00,2024-01-22 01:00:00+02:00,2024-01-22,2024,1,22,1
2024-01-22 00:00,0.0,23.93,3.0,25.63,9126.0,-999.0,2024-01-22 00:00:00+00:00,2024-01-22 02:00:00+02:00,2024-01-22,2024,1,22,2
2024-01-22 01:00,0.0,22.84,3.13,28.26,9127.0,-999.0,2024-01-22 01:00:00+00:00,2024-01-22 03:00:00+02:00,2024-01-22,2024,1,22,3
2024-01-22 02:00,0.0,21.86,3.17,30.67,9128.0,-999.0,2024-01-22 02:00:00+00:00,2024-01-22 04:00:00+02:00,2024-01-22,2024,1,22,4
2024-01-22 03:00,0.0,21.07,3.16,32.73,9132.0,-999.0,2024-01-22 03:00:00+00:00,2024-01-22 05:00:00+02:00,2024-01-22,2024,1,22,5
2024-01-22 04:00,0.0,20.53,3.23,34.83,9139.0,-999.0,2024-01-22 04:00:00+00:00,2024-01-22 06:00:00+02:00,2024-01-22,2024,1,22,6
2024-01-22 05:00,44.75,22.26,4.45,32.71,9146.0,0.24,2024-01-22 05:00:00+00:00,2024-01-22 07:00:00+02:00,2024-01-22,2024,1,22,7
2024-01-22 06:00,200.0,25.52,4.83,29.4,9151.0,0.18,2024-01-22 06:00:00+00:00,2024-01-22 08:00:00+02:00,2024-01-22,2024,1,22,8
2024-01-22 07:00,383.95,30.07,3.46,21.9,9153.0,0.21,2024-01-22 07:00:00+00:00,2024-01-22 09:00:00+02:00,2024-01-22,2024,1,22,9
2024-01-22 08:00,551.65,33.21,1.1,16.81,9155.0,0.18,2024-01-22 08:00:00+00:00,2024-01-22 10:00:00+02:00,2024-01-22,2024,1,22,10
2024-01-22 09:00,655.55,34.58,1.42,15.87,9154.0,0.19,2024-01-22 09:00:00+00:00,2024-01-22 11:00:00+02:00,2024-01-22,2024,1,22,11
2024-01-22 10:00,670.8,35.15,2.23,15.91,9152.0,0.21,2024-01-22 10:00:00+00:00,2024-01-22 12:00:00+02:00,2024-01-22,2024,1,22,12
2024-01-22 11:00,705.58,35.92,2.54,15.57,9150.0,0.21,2024-01-22 11:00:00+00:00,2024-01-22 13:00:00+02:00,2024-01-22,2024,1,22,13
2024-01-22 12:00,734.7,36.52,2.6,15.24,9144.0,0.2,2024-01-22 12:00:00+00:00,2024-01-22 14:00:00+02:00,2024-01-22,2024,1,22,14
2024-01-22 13:00,757.55,36.88,2.66,15.03,9140.0,0.19,2024-01-22 13:00:00+00:00,2024-01-22 15:00:00+02:00,2024-01-22,2024,1,22,15
2024-01-22 14:00,757.33,36.87,2.87,15.06,9136.0,0.19,2024-01-22 14:00:00+00:00,2024-01-22 16:00:00+02:00,2024-01-22,2024,1,22,16
2024-01-22 15:00,588.0,36.36,3.3,15.5,9133.0,0.19,2024-01-22 15:00:00+00:00,2024-01-22 17:00:00+02:00,2024-01-22,2024,1,22,17
2024-01-22 16:00,375.55,35.36,3.86,16.28,9134.0,0.2,2024-01-22 16:00:00+00:00,2024-01-22 18:00:00+02:00,2024-01-22,2024,1,22,18
2024-01-22 17:00,157.27,33.82,4.21,17.63,9138.0,0.24,2024-01-22 17:00:00+00:00,2024-01-22 19:00:00+02:00,2024-01-22,2024,1,22,19
2024-01-22 18:00,11.25,30.89,3.15,21.36,9143.0,0.28,2024-01-22 18:00:00+00:00,2024-01-22 20:00:00+02:00,2024-01-22,2024,1,22,20
2024-01-22 19:00,0.0,29.58,3.72,23.15,9149.0,-999.0,2024-01-22 19:00:00+00:00,2024-01-22 21:00:00+02:00,2024-01-22,2024,1,22,21
2024-01-22 20:00,0.0,28.73,4.01,24.44,9155.0,-999.0,2024-01-22 20:00:00+00:00,2024-01-22 22:00:00+02:00,2024-01-22,2024,1,22,22
2024-01-22 21:00,0.0,27.78,3.98,26.03,9159.0,-999.0,2024-01-22 21:00:00+00:00,2024-01-22 23:00:00+02:00,2024-01-22,2024,1,22,23
