time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-02-09 22:00,0.0,21.83,7.0,20.67,9165.0,-999.0,2024-02-09 22:00:00+00:00,2024-02-10 00:00:00+02:00,2024-02-10,2024,2,10,0
2024-02-09 23:00,0.0,20.03,6.24,25.72,9168.0,-999.0,2024-02-09 23:00:00+00:00,2024-02-10 01:00:00+02:00,2024-02-10,2024,2,10,1
2024-02-10 00:00,0.0,18.72,5.16,30.21,9167.0,-999.0,2024-02-10 00:00:00+00:00,2024-02-10 02:00:00+02:00,2024-02-10,2024,2,10,2
2024-02-10 01:00,0.0,17.58,4.26,33.98,9165.0,-999.0,2024-02-10 01:00:00+00:00,2024-02-10 03:00:00+02:00,2024-02-10,2024,2,10,3
2024-02-10 02:00,0.0,16.49,3.78,37.42,9165.0,-999.0,2024-02-10 02:00:00+00:00,2024-02-10 04:00:00+02:00,2024-02-10,2024,2,10,4
2024-02-10 03:00,0.0,15.52,3.7,40.74,9168.0,-999.0,2024-02-10 03:00:00+00:00,2024-02-10 05:00:00+02:00,2024-02-10,2024,2,10,5
2024-02-10 04:00,0.0,14.64,3.59,44.11,9174.0,-999.0,2024-02-10 04:00:00+00:00,2024-02-10 06:00:00+02:00,2024-02-10,2024,2,10,6
2024-02-10 05:00,34.0,14.74,4.21,44.47,9180.0,0.28,2024-02-10 05:00:00+00:00,2024-02-10 07:00:00+02:00,2024-02-10,2024,2,10,7
2024-02-10 06:00,244.8,17.57,4.86,36.12,9186.0,0.24,2024-02-10 06:00:00+00:00,2024-02-10 08:00:00+02:00,2024-02-10,2024,2,10,8
2024-02-10 07:00,495.27,22.16,4.75,23.11,9188.0,0.2,2024-02-10 07:00:00+00:00,2024-02-10 09:00:00+02:00,2024-02-10,2024,2,10,9
2024-02-10 08:00,729.85,25.71,3.51,15.29,9189.0,0.19,2024-02-10 08:00:00+00:00,2024-02-10 10:00:00+02:00,2024-02-10,2024,2,10,10
2024-02-10 09:00,923.5,28.39,2.97,10.9,9187.0,0.19,2024-02-10 09:00:00+00:00,2024-02-10 11:00:00+02:00,2024-02-10,2024,2,10,11
2024-02-10 10:00,1059.28,30.62,3.01,8.34,9182.0,0.19,2024-02-10 10:00:00+00:00,2024-02-10 12:00:00+02:00,2024-02-10,2024,2,10,12
2024-02-10 11:00,1125.78,32.38,3.38,7.0,9178.0,0.18,2024-02-10 11:00:00+00:00,2024-02-10 13:00:00+02:00,2024-02-10,2024,2,10,13
2024-02-10 12:00,1115.97,33.57,3.8,6.29,9172.0,0.19,2024-02-10 12:00:00+00:00,2024-02-10 14:00:00+02:00,2024-02-10,2024,2,10,14
2024-02-10 13:00,1018.58,34.14,4.19,5.92,9167.0,0.19,2024-02-10 13:00:00+00:00,2024-02-10 15:00:00+02:00,2024-02-10,2024,2,10,15
2024-02-10 14:00,856.65,34.14,4.5,5.81,9161.0,0.19,2024-02-10 14:00:00+00:00,2024-02-10 16:00:00+02:00,2024-02-10,2024,2,10,16
2024-02-10 15:00,642.7,33.55,4.55,5.95,9158.0,0.2,2024-02-10 15:00:00+00:00,2024-02-10 17:00:00+02:00,2024-02-10,2024,2,10,17
2024-02-10 16:00,397.35,32.35,4.44,6.42,9157.0,0.21,2024-02-10 16:00:00+00:00,2024-02-10 18:00:00+02:00,2024-02-10,2024,2,10,18
2024-02-10 17:00,151.93,29.66,3.24,8.86,9159.0,0.25,2024-02-10 17:00:00+00:00,2024-02-10 19:00:00+02:00,2024-02-10,2024,2,10,19
2024-02-10 18:00,5.57,24.94,3.1,14.38,9163.0,0.3,2024-02-10 18:00:00+00:00,2024-02-10 20:00:00+02:00,2024-02-10,2024,2,10,20
2024-02-10 19:00,0.0,23.68,3.22,16.22,9168.0,-999.0,2024-02-10 19:00:00+00:00,2024-02-10 21:00:00+02:00,2024-02-10,2024,2,10,21
2024-02-10 20:00,0.0,22.73,3.25,17.93,9173.0,-999.0,2024-02-10 20:00:00+00:00,2024-02-10 22:00:00+02:00,2024-02-10,2024,2,10,22
2024-02-10 21:00,0.0,21.87,3.24,19.01,9175.0,-999.0,2024-02-10 21:00:00+00:00,2024-02-10 23:00:00+02:00,2024-02-10,2024,2,10,23
