time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-06-02 22:00,0.0,5.83,5.11,37.72,9127.0,-999.0,2024-06-02 22:00:00+00:00,2024-06-03 00:00:00+02:00,2024-06-03,2024,6,3,0
2024-06-02 23:00,0.0,5.11,5.02,43.0,9130.0,-999.0,2024-06-02 23:00:00+00:00,2024-06-03 01:00:00+02:00,2024-06-03,2024,6,3,1
2024-06-03 00:00,0.0,4.43,4.65,49.99,9132.0,-999.0,2024-06-03 00:00:00+00:00,2024-06-03 02:00:00+02:00,2024-06-03,2024,6,3,2
2024-06-03 01:00,0.0,3.88,4.09,57.6,9135.0,-999.0,2024-06-03 01:00:00+00:00,2024-06-03 03:00:00+02:00,2024-06-03,2024,6,3,3
2024-06-03 02:00,0.0,3.8,3.96,63.04,9136.0,-999.0,2024-06-03 02:00:00+00:00,2024-06-03 04:00:00+02:00,2024-06-03,2024,6,3,4
2024-06-03 03:00,0.0,3.95,3.85,67.25,9137.0,-999.0,2024-06-03 03:00:00+00:00,2024-06-03 05:00:00+02:00,2024-06-03,2024,6,3,5
2024-06-03 04:00,0.0,3.68,3.47,72.42,9139.0,-999.0,2024-06-03 04:00:00+00:00,2024-06-03 06:00:00+02:00,2024-06-03,2024,6,3,6
2024-06-03 05:00,0.0,3.77,3.57,76.2,9144.0,-999.0,2024-06-03 05:00:00+00:00,2024-06-03 07:00:00+02:00,2024-06-03,2024,6,3,7
2024-06-03 06:00,14.77,4.27,4.03,79.8,9150.0,0.25,2024-06-03 06:00:00+00:00,2024-06-03 08:00:00+02:00,2024-06-03,2024,6,3,8
2024-06-03 07:00,115.18,5.18,4.88,80.89,9156.0,0.22,2024-06-03 07:00:00+00:00,2024-06-03 09:00:00+02:00,2024-06-03,2024,6,3,9
2024-06-03 08:00,227.65,6.16,5.59,77.0,9161.0,0.24,2024-06-03 08:00:00+00:00,2024-06-03 10:00:00+02:00,2024-06-03,2024,6,3,10
2024-06-03 09:00,309.23,8.08,5.86,65.34,9162.0,0.24,2024-06-03 09:00:00+00:00,2024-06-03 11:00:00+02:00,2024-06-03,2024,6,3,11
2024-06-03 10:00,436.38,9.66,6.09,55.89,9158.0,0.2,2024-06-03 10:00:00+00:00,2024-06-03 12:00:00+02:00,2024-06-03,2024,6,3,12
2024-06-03 11:00,486.6,10.56,6.4,50.88,9154.0,0.2,2024-06-03 11:00:00+00:00,2024-06-03 13:00:00+02:00,2024-06-03,2024,6,3,13
2024-06-03 12:00,545.12,11.01,6.65,49.57,9150.0,0.23,2024-06-03 12:00:00+00:00,2024-06-03 14:00:00+02:00,2024-06-03,2024,6,3,14
2024-06-03 13:00,481.73,11.07,6.78,50.25,9147.0,0.24,2024-06-03 13:00:00+00:00,2024-06-03 15:00:00+02:00,2024-06-03,2024,6,3,15
2024-06-03 14:00,347.67,11.39,6.83,49.62,9145.0,0.25,2024-06-03 14:00:00+00:00,2024-06-03 16:00:00+02:00,2024-06-03,2024,6,3,16
2024-06-03 15:00,173.75,11.23,6.68,50.37,9146.0,0.24,2024-06-03 15:00:00+00:00,2024-06-03 17:00:00+02:00,2024-06-03,2024,6,3,17
2024-06-03 16:00,21.8,10.11,5.11,55.0,9148.0,0.28,2024-06-03 16:00:00+00:00,2024-06-03 18:00:00+02:00,2024-06-03,2024,6,3,18
2024-06-03 17:00,0.0,8.49,3.46,62.56,9153.0,-999.0,2024-06-03 17:00:00+00:00,2024-06-03 19:00:00+02:00,2024-06-03,2024,6,3,19
2024-06-03 18:00,0.0,7.74,3.27,67.39,9157.0,-999.0,2024-06-03 18:00:00+00:00,2024-06-03 20:00:00+02:00,2024-06-03,2024,6,3,20
2024-06-03 19:00,0.0,7.17,3.24,71.97,9160.0,-999.0,2024-06-03 19:00:00+00:00,2024-06-03 21:00:00+02:00,2024-06-03,2024,6,3,21
2024-06-03 20:00,0.0,6.64,3.33,76.3,9162.0,-999.0,2024-06-03 20:00:00+00:00,2024-06-03 22:00:00+02:00,2024-06-03,2024,6,3,22
2024-06-03 21:00,0.0,6.19,3.66,80.42,9163.0,-999.0,2024-06-03 21:00:00+00:00,2024-06-03 23:00:00+02:00,2024-06-03,2024,6,3,23
