time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-12-19 22:00,0.0,25.27,3.92,14.76,9146.0,-999.0,2024-12-19 22:00:00+00:00,2024-12-20 00:00:00+02:00,2024-12-20,2024,12,20,0
2024-12-19 23:00,0.0,24.07,4.84,14.98,9144.0,-999.0,2024-12-19 23:00:00+00:00,2024-12-20 01:00:00+02:00,2024-12-20,2024,12,20,1
2024-12-20 00:00,0.0,22.71,5.51,17.26,9142.0,-999.0,2024-12-20 00:00:00+00:00,2024-12-20 02:00:00+02:00,2024-12-20,2024,12,20,2
2024-12-20 01:00,0.0,21.41,5.28,20.74,9140.0,-999.0,2024-12-20 01:00:00+00:00,2024-12-20 03:00:00+02:00,2024-12-20,2024,12,20,3
2024-12-20 02:00,0.0,20.27,4.5,23.66,9140.0,-999.0,2024-12-20 02:00:00+00:00,2024-12-20 04:00:00+02:00,2024-12-20,2024,12,20,4
2024-12-20 03:00,0.0,19.27,3.83,25.71,9142.0,-999.0,2024-12-20 03:00:00+00:00,2024-12-20 05:00:00+02:00,2024-12-20,2024,12,20,5
2024-12-20 04:00,5.78,18.43,3.26,26.42,9146.0,0.31,2024-12-20 04:00:00+00:00,2024-12-20 06:00:00+02:00,2024-12-20,2024,12,20,6
2024-12-20 05:00,135.05,19.83,4.0,22.9,9152.0,0.27,2024-12-20 05:00:00+00:00,2024-12-20 07:00:00+02:00,2024-12-20,2024,12,20,7
2024-12-20 06:00,360.6,23.18,3.25,17.68,9157.0,0.24,2024-12-20 06:00:00+00:00,2024-12-20 08:00:00+02:00,2024-12-20,2024,12,20,8
2024-12-20 07:00,595.88,28.59,3.6,12.28,9160.0,0.22,2024-12-20 07:00:00+00:00,2024-12-20 09:00:00+02:00,2024-12-20,2024,12,20,9
2024-12-20 08:00,804.47,32.92,3.19,9.91,9158.0,0.21,2024-12-20 08:00:00+00:00,2024-12-20 10:00:00+02:00,2024-12-20,2024,12,20,10
2024-12-20 09:00,970.53,35.49,2.44,9.88,9156.0,0.21,2024-12-20 09:00:00+00:00,2024-12-20 11:00:00+02:00,2024-12-20,2024,12,20,11
2024-12-20 10:00,1078.75,37.25,1.84,10.02,9152.0,0.22,2024-12-20 10:00:00+00:00,2024-12-20 12:00:00+02:00,2024-12-20,2024,12,20,12
2024-12-20 11:00,1123.72,38.57,1.81,9.88,9144.0,0.21,2024-12-20 11:00:00+00:00,2024-12-20 13:00:00+02:00,2024-12-20,2024,12,20,13
2024-12-20 12:00,1015.15,39.46,2.26,9.51,9135.0,0.22,2024-12-20 12:00:00+00:00,2024-12-20 14:00:00+02:00,2024-12-20,2024,12,20,14
2024-12-20 13:00,972.38,39.88,2.89,9.06,9128.0,0.22,2024-12-20 13:00:00+00:00,2024-12-20 15:00:00+02:00,2024-12-20,2024,12,20,15
2024-12-20 14:00,814.35,39.81,3.58,8.56,9122.0,0.22,2024-12-20 14:00:00+00:00,2024-12-20 16:00:00+02:00,2024-12-20,2024,12,20,16
2024-12-20 15:00,598.17,39.21,4.27,8.22,9119.0,0.23,2024-12-20 15:00:00+00:00,2024-12-20 17:00:00+02:00,2024-12-20,2024,12,20,17
2024-12-20 16:00,374.65,37.99,4.86,8.21,9119.0,0.24,2024-12-20 16:00:00+00:00,2024-12-20 18:00:00+02:00,2024-12-20,2024,12,20,18
2024-12-20 17:00,151.23,36.12,5.08,8.73,9123.0,0.27,2024-12-20 17:00:00+00:00,2024-12-20 19:00:00+02:00,2024-12-20,2024,12,20,19
2024-12-20 18:00,8.43,31.91,3.56,11.07,9129.0,0.31,2024-12-20 18:00:00+00:00,2024-12-20 20:00:00+02:00,2024-12-20,2024,12,20,20
2024-12-20 19:00,0.0,29.75,3.71,12.32,9134.0,-999.0,2024-12-20 19:00:00+00:00,2024-12-20 21:00:00+02:00,2024-12-20,2024,12,20,21
2024-12-20 20:00,0.0,28.54,3.72,12.96,9137.0,-999.0,2024-12-20 20:00:00+00:00,2024-12-20 22:00:00+02:00,2024-12-20,2024,12,20,22
2024-12-20 21:00,0.0,27.43,3.88,13.26,9139.0,-999.0,2024-12-20 21:00:00+00:00,2024-12-20 23:00:00+02:00,2024-12-20,2024,12,20,23
