time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-04-03 22:00,0.0,21.45,5.14,68.76,9160.0,-999.0,2024-04-03 22:00:00+00:00,2024-04-04 00:00:00+02:00,2024-04-04,2024,4,4,0
2024-04-03 23:00,0.0,20.53,4.85,73.61,9162.0,-999.0,2024-04-03 23:00:00+00:00,2024-04-04 01:00:00+02:00,2024-04-04,2024,4,4,1
2024-04-04 00:00,0.0,19.76,4.6,77.26,9162.0,-999.0,2024-04-04 00:00:00+00:00,2024-04-04 02:00:00+02:00,2024-04-04,2024,4,4,2
2024-04-04 01:00,0.0,19.06,4.41,80.1,9160.0,-999.0,2024-04-04 01:00:00+00:00,2024-04-04 03:00:00+02:00,2024-04-04,2024,4,4,3
2024-04-04 02:00,0.0,18.43,4.42,82.07,9158.0,-999.0,2024-04-04 02:00:00+00:00,2024-04-04 04:00:00+02:00,2024-04-04,2024,4,4,4
2024-04-04 03:00,0.0,17.88,4.46,83.25,9157.0,-999.0,2024-04-04 03:00:00+00:00,2024-04-04 05:00:00+02:00,2024-04-04,2024,4,4,5
2024-04-04 04:00,0.0,17.4,4.4,84.16,9160.0,-999.0,2024-04-04 04:00:00+00:00,2024-04-04 06:00:00+02:00,2024-04-04,2024,4,4,6
2024-04-04 05:00,0.0,16.99,4.39,85.06,9165.0,-999.0,2024-04-04 05:00:00+00:00,2024-04-04 07:00:00+02:00,2024-04-04,2024,4,4,7
2024-04-04 06:00,98.7,17.75,4.96,80.12,9171.0,0.26,2024-04-04 06:00:00+00:00,2024-04-04 08:00:00+02:00,2024-04-04,2024,4,4,8
2024-04-04 07:00,310.35,21.08,5.83,63.41,9175.0,0.21,2024-04-04 07:00:00+00:00,2024-04-04 09:00:00+02:00,2024-04-04,2024,4,4,9
2024-04-04 08:00,525.55,24.33,5.27,50.53,9175.0,0.2,2024-04-04 08:00:00+00:00,2024-04-04 10:00:00+02:00,2024-04-04,2024,4,4,10
2024-04-04 09:00,684.55,26.77,4.6,41.8,9171.0,0.2,2024-04-04 09:00:00+00:00,2024-04-04 11:00:00+02:00,2024-04-04,2024,4,4,11
2024-04-04 10:00,768.97,28.54,4.18,36.43,9164.0,0.2,2024-04-04 10:00:00+00:00,2024-04-04 12:00:00+02:00,2024-04-04,2024,4,4,12
2024-04-04 11:00,781.58,29.69,3.71,32.84,9157.0,0.2,2024-04-04 11:00:00+00:00,2024-04-04 13:00:00+02:00,2024-04-04,2024,4,4,13
2024-04-04 12:00,778.55,30.1,3.2,30.89,9148.0,0.2,2024-04-04 12:00:00+00:00,2024-04-04 14:00:00+02:00,2024-04-04,2024,4,4,14
2024-04-04 13:00,736.72,30.02,2.65,29.78,9141.0,0.2,2024-04-04 13:00:00+00:00,2024-04-04 15:00:00+02:00,2024-04-04,2024,4,4,15
2024-04-04 14:00,566.95,29.67,2.1,29.28,9136.0,0.2,2024-04-04 14:00:00+00:00,2024-04-04 16:00:00+02:00,2024-04-04,2024,4,4,16
2024-04-04 15:00,363.0,29.14,1.56,29.47,9135.0,0.21,2024-04-04 15:00:00+00:00,2024-04-04 17:00:00+02:00,2024-04-04,2024,4,4,17
2024-04-04 16:00,145.45,28.23,1.03,31.18,9136.0,0.26,2024-04-04 16:00:00+00:00,2024-04-04 18:00:00+02:00,2024-04-04,2024,4,4,18
2024-04-04 17:00,6.82,26.68,0.47,34.44,9138.0,0.29,2024-04-04 17:00:00+00:00,2024-04-04 19:00:00+02:00,2024-04-04,2024,4,4,19
2024-04-04 18:00,0.0,25.65,0.73,35.74,9143.0,-999.0,2024-04-04 18:00:00+00:00,2024-04-04 20:00:00+02:00,2024-04-04,2024,4,4,20
2024-04-04 19:00,0.0,24.24,1.49,39.04,9149.0,-999.0,2024-04-04 19:00:00+00:00,2024-04-04 21:00:00+02:00,2024-04-04,2024,4,4,21
2024-04-04 20:00,0.0,22.74,2.19,42.75,9152.0,-999.0,2024-04-04 20:00:00+00:00,2024-04-04 22:00:00+02:00,2024-04-04,2024,4,4,22
2024-04-04 21:00,0.0,21.75,2.63,45.47,9153.0,-999.0,2024-04-04 21:00:00+00:00,2024-04-04 23:00:00+02:00,2024-04-04,2024,4,4,23
