time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-12-01 22:00,0.0,22.92,7.19,16.19,9133.0,-999.0,2024-12-01 22:00:00+00:00,2024-12-02 00:00:00+02:00,2024-12-02,2024,12,2,0
2024-12-01 23:00,0.0,21.51,6.24,22.7,9130.0,-999.0,2024-12-01 23:00:00+00:00,2024-12-02 01:00:00+02:00,2024-12-02,2024,12,2,1
2024-12-02 00:00,0.0,20.34,5.42,27.07,9124.0,-999.0,2024-12-02 00:00:00+00:00,2024-12-02 02:00:00+02:00,2024-12-02,2024,12,2,2
2024-12-02 01:00,0.0,19.47,5.12,30.1,9119.0,-999.0,2024-12-02 01:00:00+00:00,2024-12-02 03:00:00+02:00,2024-12-02,2024,12,2,3
2024-12-02 02:00,0.0,19.18,5.07,31.56,9118.0,-999.0,2024-12-02 02:00:00+00:00,2024-12-02 04:00:00+02:00,2024-12-02,2024,12,2,4
2024-12-02 03:00,0.0,18.96,4.85,32.47,9120.0,-999.0,2024-12-02 03:00:00+00:00,2024-12-02 05:00:00+02:00,2024-12-02,2024,12,2,5
2024-12-02 04:00,9.27,17.73,3.81,35.66,9123.0,0.31,2024-12-02 04:00:00+00:00,2024-12-02 06:00:00+02:00,2024-12-02,2024,12,2,6
2024-12-02 05:00,161.23,18.89,4.94,33.44,9129.0,0.27,2024-12-02 05:00:00+00:00,2024-12-02 07:00:00+02:00,2024-12-02,2024,12,2,7
2024-12-02 06:00,396.83,22.1,5.71,28.77,9136.0,0.23,2024-12-02 06:00:00+00:00,2024-12-02 08:00:00+02:00,2024-12-02,2024,12,2,8
2024-12-02 07:00,625.2,25.68,6.41,23.3,9142.0,0.21,2024-12-02 07:00:00+00:00,2024-12-02 09:00:00+02:00,2024-12-02,2024,12,2,9
2024-12-02 08:00,858.47,28.49,6.59,18.63,9141.0,0.21,2024-12-02 08:00:00+00:00,2024-12-02 10:00:00+02:00,2024-12-02,2024,12,2,10
2024-12-02 09:00,1015.38,30.64,5.18,15.55,9133.0,0.21,2024-12-02 09:00:00+00:00,2024-12-02 11:00:00+02:00,2024-12-02,2024,12,2,11
2024-12-02 10:00,1110.62,32.66,3.36,13.27,9123.0,0.21,2024-12-02 10:00:00+00:00,2024-12-02 12:00:00+02:00,2024-12-02,2024,12,2,12
2024-12-02 11:00,1139.6,34.3,3.03,11.71,9113.0,0.21,2024-12-02 11:00:00+00:00,2024-12-02 13:00:00+02:00,2024-12-02,2024,12,2,13
2024-12-02 12:00,1095.53,35.33,3.96,10.67,9105.0,0.21,2024-12-02 12:00:00+00:00,2024-12-02 14:00:00+02:00,2024-12-02,2024,12,2,14
2024-12-02 13:00,985.0,35.58,5.02,10.24,9099.0,0.21,2024-12-02 13:00:00+00:00,2024-12-02 15:00:00+02:00,2024-12-02,2024,12,2,15
2024-12-02 14:00,815.25,35.52,6.14,10.15,9095.0,0.21,2024-12-02 14:00:00+00:00,2024-12-02 16:00:00+02:00,2024-12-02,2024,12,2,16
2024-12-02 15:00,599.45,34.83,6.65,10.59,9094.0,0.23,2024-12-02 15:00:00+00:00,2024-12-02 17:00:00+02:00,2024-12-02,2024,12,2,17
2024-12-02 16:00,330.85,33.68,6.4,11.49,9093.0,0.24,2024-12-02 16:00:00+00:00,2024-12-02 18:00:00+02:00,2024-12-02,2024,12,2,18
2024-12-02 17:00,110.2,32.22,5.65,12.74,9096.0,0.28,2024-12-02 17:00:00+00:00,2024-12-02 19:00:00+02:00,2024-12-02,2024,12,2,19
2024-12-02 18:00,0.0,28.36,3.22,16.32,9099.0,-999.0,2024-12-02 18:00:00+00:00,2024-12-02 20:00:00+02:00,2024-12-02,2024,12,2,20
2024-12-02 19:00,0.0,26.49,3.52,18.71,9102.0,-999.0,2024-12-02 19:00:00+00:00,2024-12-02 21:00:00+02:00,2024-12-02,2024,12,2,21
2024-12-02 20:00,0.0,25.81,4.8,20.32,9108.0,-999.0,2024-12-02 20:00:00+00:00,2024-12-02 22:00:00+02:00,2024-12-02,2024,12,2,22
2024-12-02 21:00,0.0,24.94,7.05,23.86,9115.0,-999.0,2024-12-02 21:00:00+00:00,2024-12-02 23:00:00+02:00,2024-12-02,2024,12,2,23
