time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-05-30 22:00,0.0,12.52,4.12,66.85,9155.0,-999.0,2024-05-30 22:00:00+00:00,2024-05-31 00:00:00+02:00,2024-05-31,2024,5,31,0
2024-05-30 23:00,0.0,11.75,4.44,70.74,9154.0,-999.0,2024-05-30 23:00:00+00:00,2024-05-31 01:00:00+02:00,2024-05-31,2024,5,31,1
2024-05-31 00:00,0.0,11.05,4.91,75.35,9158.0,-999.0,2024-05-31 00:00:00+00:00,2024-05-31 02:00:00+02:00,2024-05-31,2024,5,31,2
2024-05-31 01:00,0.0,10.35,4.69,80.68,9156.0,-999.0,2024-05-31 01:00:00+00:00,2024-05-31 03:00:00+02:00,2024-05-31,2024,5,31,3
2024-05-31 02:00,0.0,9.77,4.44,85.54,9154.0,-999.0,2024-05-31 02:00:00+00:00,2024-05-31 04:00:00+02:00,2024-05-31,2024,5,31,4
2024-05-31 03:00,0.0,9.27,4.38,89.56,9151.0,-999.0,2024-05-31 03:00:00+00:00,2024-05-31 05:00:00+02:00,2024-05-31,2024,5,31,5
2024-05-31 04:00,0.0,8.87,4.28,92.28,9152.0,-999.0,2024-05-31 04:00:00+00:00,2024-05-31 06:00:00+02:00,2024-05-31,2024,5,31,6
2024-05-31 05:00,0.0,8.45,3.84,94.48,9158.0,-999.0,2024-05-31 05:00:00+00:00,2024-05-31 07:00:00+02:00,2024-05-31,2024,5,31,7
2024-05-31 06:00,17.33,8.33,4.08,93.85,9164.0,0.29,2024-05-31 06:00:00+00:00,2024-05-31 08:00:00+02:00,2024-05-31,2024,5,31,8
2024-05-31 07:00,161.6,9.75,4.02,82.82,9161.0,0.25,2024-05-31 07:00:00+00:00,2024-05-31 09:00:00+02:00,2024-05-31,2024,5,31,9
2024-05-31 08:00,333.85,12.38,2.89,67.75,9166.0,0.22,2024-05-31 08:00:00+00:00,2024-05-31 10:00:00+02:00,2024-05-31,2024,5,31,10
2024-05-31 09:00,476.85,14.84,1.24,56.09,9168.0,0.21,2024-05-31 09:00:00+00:00,2024-05-31 11:00:00+02:00,2024-05-31,2024,5,31,11
2024-05-31 10:00,570.28,16.95,0.94,47.85,9163.0,0.21,2024-05-31 10:00:00+00:00,2024-05-31 12:00:00+02:00,2024-05-31,2024,5,31,12
2024-05-31 11:00,603.15,18.68,2.67,42.4,9156.0,0.21,2024-05-31 11:00:00+00:00,2024-05-31 13:00:00+02:00,2024-05-31,2024,5,31,13
2024-05-31 12:00,576.65,19.75,3.94,39.19,9149.0,0.21,2024-05-31 12:00:00+00:00,2024-05-31 14:00:00+02:00,2024-05-31,2024,5,31,14
2024-05-31 13:00,484.75,20.02,4.66,38.27,9144.0,0.2,2024-05-31 13:00:00+00:00,2024-05-31 15:00:00+02:00,2024-05-31,2024,5,31,15
2024-05-31 14:00,317.9,19.51,5.03,39.42,9142.0,0.2,2024-05-31 14:00:00+00:00,2024-05-31 16:00:00+02:00,2024-05-31,2024,5,31,16
2024-05-31 15:00,145.57,18.4,5.0,42.4,9143.0,0.24,2024-05-31 15:00:00+00:00,2024-05-31 17:00:00+02:00,2024-05-31,2024,5,31,17
2024-05-31 16:00,12.2,17.22,4.53,45.54,9146.0,0.24,2024-05-31 16:00:00+00:00,2024-05-31 18:00:00+02:00,2024-05-31,2024,5,31,18
2024-05-31 17:00,0.0,16.1,4.05,48.13,9151.0,-999.0,2024-05-31 17:00:00+00:00,2024-05-31 19:00:00+02:00,2024-05-31,2024,5,31,19
2024-05-31 18:00,0.0,15.11,3.77,50.37,9155.0,-999.0,2024-05-31 18:00:00+00:00,2024-05-31 20:00:00+02:00,2024-05-31,2024,5,31,20
2024-05-31 19:00,0.0,14.3,4.07,52.01,9157.0,-999.0,2024-05-31 19:00:00+00:00,2024-05-31 21:00:00+02:00,2024-05-31,2024,5,31,21
2024-05-31 20:00,0.0,13.45,4.14,53.64,9158.0,-999.0,2024-05-31 20:00:00+00:00,2024-05-31 22:00:00+02:00,2024-05-31,2024,5,31,22
2024-05-31 21:00,0.0,12.85,4.15,54.12,9160.0,-999.0,2024-05-31 21:00:00+00:00,2024-05-31 23:00:00+02:00,2024-05-31,2024,5,31,23
