time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-10-14 22:00,0.0,21.35,8.13,25.12,9157.0,-999.0,2024-10-14 22:00:00+00:00,2024-10-15 00:00:00+02:00,2024-10-15,2024,10,15,0
2024-10-14 23:00,0.0,20.79,7.76,27.31,9155.0,-999.0,2024-10-14 23:00:00+00:00,2024-10-15 01:00:00+02:00,2024-10-15,2024,10,15,1
2024-10-15 00:00,0.0,20.12,7.66,30.01,9153.0,-999.0,2024-10-15 00:00:00+00:00,2024-10-15 02:00:00+02:00,2024-10-15,2024,10,15,2
2024-10-15 01:00,0.0,19.17,7.63,31.83,9152.0,-999.0,2024-10-15 01:00:00+00:00,2024-10-15 03:00:00+02:00,2024-10-15,2024,10,15,3
2024-10-15 02:00,0.0,18.23,8.09,33.2,9153.0,-999.0,2024-10-15 02:00:00+00:00,2024-10-15 04:00:00+02:00,2024-10-15,2024,10,15,4
2024-10-15 03:00,0.0,17.33,8.87,35.67,9157.0,-999.0,2024-10-15 03:00:00+00:00,2024-10-15 05:00:00+02:00,2024-10-15,2024,10,15,5
2024-10-15 04:00,0.0,16.61,9.57,38.21,9162.0,-999.0,2024-10-15 04:00:00+00:00,2024-10-15 06:00:00+02:00,2024-10-15,2024,10,15,6
2024-10-15 05:00,44.17,16.14,9.44,40.35,9167.0,0.26,2024-10-15 05:00:00+00:00,2024-10-15 07:00:00+02:00,2024-10-15,2024,10,15,7
2024-10-15 06:00,168.43,17.26,10.48,38.12,9173.0,0.17,2024-10-15 06:00:00+00:00,2024-10-15 08:00:00+02:00,2024-10-15,2024,10,15,8
2024-10-15 07:00,291.17,19.97,10.38,32.25,9176.0,0.23,2024-10-15 07:00:00+00:00,2024-10-15 09:00:00+02:00,2024-10-15,2024,10,15,9
2024-10-15 08:00,426.9,23.4,9.58,26.55,9174.0,0.23,2024-10-15 08:00:00+00:00,2024-10-15 10:00:00+02:00,2024-10-15,2024,10,15,10
2024-10-15 09:00,586.92,26.92,8.57,22.14,9169.0,0.21,2024-10-15 09:00:00+00:00,2024-10-15 11:00:00+02:00,2024-10-15,2024,10,15,11
2024-10-15 10:00,633.42,30.36,7.19,18.42,9161.0,0.23,2024-10-15 10:00:00+00:00,2024-10-15 12:00:00+02:00,2024-10-15,2024,10,15,12
2024-10-15 11:00,713.9,33.28,5.46,14.97,9151.0,0.23,2024-10-15 11:00:00+00:00,2024-10-15 13:00:00+02:00,2024-10-15,2024,10,15,13
2024-10-15 12:00,658.38,35.03,4.18,12.99,9140.0,0.23,2024-10-15 12:00:00+00:00,2024-10-15 14:00:00+02:00,2024-10-15,2024,10,15,14
2024-10-15 13:00,529.05,35.76,3.64,12.19,9130.0,0.22,2024-10-15 13:00:00+00:00,2024-10-15 15:00:00+02:00,2024-10-15,2024,10,15,15
2024-10-15 14:00,455.42,35.82,3.85,11.9,9123.0,0.21,2024-10-15 14:00:00+00:00,2024-10-15 16:00:00+02:00,2024-10-15,2024,10,15,16
2024-10-15 15:00,349.8,35.18,4.73,11.88,9121.0,0.21,2024-10-15 15:00:00+00:00,2024-10-15 17:00:00+02:00,2024-10-15,2024,10,15,17
2024-10-15 16:00,165.07,33.87,6.15,11.95,9123.0,0.25,2024-10-15 16:00:00+00:00,2024-10-15 18:00:00+02:00,2024-10-15,2024,10,15,18
2024-10-15 17:00,19.6,30.9,7.21,12.67,9126.0,0.3,2024-10-15 17:00:00+00:00,2024-10-15 19:00:00+02:00,2024-10-15,2024,10,15,19
2024-10-15 18:00,0.0,27.56,8.76,13.99,9132.0,-999.0,2024-10-15 18:00:00+00:00,2024-10-15 20:00:00+02:00,2024-10-15,2024,10,15,20
2024-10-15 19:00,0.0,25.64,8.84,14.83,9138.0,-999.0,2024-10-15 19:00:00+00:00,2024-10-15 21:00:00+02:00,2024-10-15,2024,10,15,21
2024-10-15 20:00,0.0,24.56,8.3,15.01,9142.0,-999.0,2024-10-15 20:00:00+00:00,2024-10-15 22:00:00+02:00,2024-10-15,2024,10,15,22
2024-10-15 21:00,0.0,23.75,7.84,15.21,9142.0,-999.0,2024-10-15 21:00:00+00:00,2024-10-15 23:00:00+02:00,2024-10-15,2024,10,15,23
