time_utc,ghi_wm2,temp_air_c,wind_speed_ms,rel_humidity_pct,pressure_pa,albedo,ts_utc,ts_local,date_local,year_local,month_local,day_local,hour_local
2024-02-11 22:00,0.0,24.99,3.76,12.62,9160.0,-999.0,2024-02-11 22:00:00+00:00,2024-02-12 00:00:00+02:00,2024-02-12,2024,2,12,0
2024-02-11 23:00,0.0,24.29,3.77,13.16,9157.0,-999.0,2024-02-11 23:00:00+00:00,2024-02-12 01:00:00+02:00,2024-02-12,2024,2,12,1
2024-02-12 00:00,0.0,23.62,3.74,13.89,9153.0,-999.0,2024-02-12 00:00:00+00:00,2024-02-12 02:00:00+02:00,2024-02-12,2024,2,12,2
2024-02-12 01:00,0.0,23.02,3.71,14.61,9150.0,-999.0,2024-02-12 01:00:00+00:00,2024-02-12 03:00:00+02:00,2024-02-12,2024,2,12,3
2024-02-12 02:00,0.0,22.6,3.76,14.82,9149.0,-999.0,2024-02-12 02:00:00+00:00,2024-02-12 04:00:00+02:00,2024-02-12,2024,2,12,4
2024-02-12 03:00,0.0,22.36,4.04,14.34,9151.0,-999.0,2024-02-12 03:00:00+00:00,2024-02-12 05:00:00+02:00,2024-02-12,2024,2,12,5
2024-02-12 04:00,0.0,22.12,4.83,14.07,9157.0,-999.0,2024-02-12 04:00:00+00:00,2024-02-12 06:00:00+02:00,2024-02-12,2024,2,12,6
2024-02-12 05:00,28.08,22.43,5.95,16.35,9163.0,0.27,2024-02-12 05:00:00+00:00,2024-02-12 07:00:00+02:00,2024-02-12,2024,2,12,7
2024-02-12 06:00,222.57,24.84,6.12,22.19,9169.0,0.24,2024-02-12 06:00:00+00:00,2024-02-12 08:00:00+02:00,2024-02-12,2024,2,12,8
2024-02-12 07:00,467.75,29.33,6.39,26.9,9170.0,0.21,2024-02-12 07:00:00+00:00,2024-02-12 09:00:00+02:00,2024-02-12,2024,2,12,9
2024-02-12 08:00,699.12,34.25,7.19,23.79,9168.0,0.2,2024-02-12 08:00:00+00:00,2024-02-12 10:00:00+02:00,2024-02-12,2024,2,12,10
2024-02-12 09:00,878.9,37.06,6.89,21.34,9163.0,0.2,2024-02-12 09:00:00+00:00,2024-02-12 11:00:00+02:00,2024-02-12,2024,2,12,11
2024-02-12 10:00,997.8,39.04,6.6,19.26,9157.0,0.21,2024-02-12 10:00:00+00:00,2024-02-12 12:00:00+02:00,2024-02-12,2024,2,12,12
2024-02-12 11:00,985.17,40.58,6.2,16.56,9150.0,0.2,2024-02-12 11:00:00+00:00,2024-02-12 13:00:00+02:00,2024-02-12,2024,2,12,13
2024-02-12 12:00,867.47,41.6,5.85,13.96,9141.0,0.2,2024-02-12 12:00:00+00:00,2024-02-12 14:00:00+02:00,2024-02-12,2024,2,12,14
2024-02-12 13:00,696.47,42.05,5.57,11.82,9133.0,0.21,2024-02-12 13:00:00+00:00,2024-02-12 15:00:00+02:00,2024-02-12,2024,2,12,15
2024-02-12 14:00,611.25,41.92,5.42,10.5,9127.0,0.21,2024-02-12 14:00:00+00:00,2024-02-12 16:00:00+02:00,2024-02-12,2024,2,12,16
2024-02-12 15:00,396.35,41.19,5.44,10.06,9125.0,0.21,2024-02-12 15:00:00+00:00,2024-02-12 17:00:00+02:00,2024-02-12,2024,2,12,17
2024-02-12 16:00,238.75,39.85,5.63,10.38,9124.0,0.21,2024-02-12 16:00:00+00:00,2024-02-12 18:00:00+02:00,2024-02-12,2024,2,12,18
2024-02-12 17:00,88.72,36.91,4.39,12.45,9127.0,0.23,2024-02-12 17:00:00+00:00,2024-02-12 19:00:00+02:00,2024-02-12,2024,2,12,19
2024-02-12 18:00,3.08,32.61,4.02,16.02,9134.0,0.25,2024-02-12 18:00:00+00:00,2024-02-12 20:00:00+02:00,2024-02-12,2024,2,12,20
2024-02-12 19:00,0.0,31.45,4.49,16.7,9140.0,-999.0,2024-02-12 19:00:00+00:00,2024-02-12 21:00:00+02:00,2024-02-12,2024,2,12,21
2024-02-12 20:00,0.0,30.37,4.59,17.5,9144.0,-999.0,2024-02-12 20:00:00+00:00,2024-02-12 22:00:00+02:00,2024-02-12,2024,2,12,22
2024-02-12 21:00,0.0,29.29,4.91,18.34,9146.0,-999.0,2024-02-12 21:00:00+00:00,2024-02-12 23:00:00+02:00,2024-02-12,2024,2,12,23
