lcoe,y0_mwh,y0_net_mwh,availability_%,degradation_%,wacc_real,capex_$perkWac,fixed_om_$perkWac_yr,lifetime_y,PAC_kWac,case_label
71.0060120310082,62187.963797599994,61558.46565784025,98.98774923422717,0.5146437906139544,0.05123895809440418,975.3332892345356,13.241873116767993,25,50000.0,NC baseline
76.33234862963991,62187.963797599994,61766.0741087357,99.32158947953756,0.361525836027909,0.050419181983318725,1099.6911604188417,17.789539557599372,29,50000.0,NC baseline
88.13079617472283,62187.963797599994,61267.084734637734,98.51920049037238,0.660477030986101,0.06268965871573745,1086.0322829607198,18.12971347044526,28,50000.0,NC baseline
72.24645052425944,62187.963797599994,61284.49446787911,98.54719583252258,0.4459588959174957,0.06319104168912139,950.9286001305943,10.641517228501536,27,50000.0,NC baseline
50.315250086189145,62187.963797599994,61075.54795300359,98.21120394258777,0.19490397081471,0.04964912846623288,700.0,12.636212707765168,27,50000.0,NC baseline
57.4503247101367,62187.963797599994,61005.177729661904,98.09804663843369,0.46098235554773387,0.05096837323069951,817.3073245741632,12.942587565099899,30,50000.0,NC baseline
84.48450315189015,62187.963797599994,60797.653346303436,97.76434157609415,0.5382979588736428,0.0604113083821804,1041.6000934861388,16.096265959425537,25,50000.0,NC baseline
64.77297512568586,62187.963797599994,60480.70546138987,97.25468043660884,0.3362988604694629,0.04672415759265339,763.9698295657656,26.923477286455373,29,50000.0,NC baseline
65.57627237073847,62187.963797599994,60905.67451392334,97.93804266071477,0.47636393897805307,0.050894660119849854,910.796889369566,12.334064671882762,26,50000.0,NC baseline
73.376355987451,62187.963797599994,61704.9139965183,99.2232422938724,0.48570343267017957,0.05589592767368435,990.6176736426839,12.11521083432106,25,50000.0,NC baseline
85.50407425567371,62187.963797599994,61043.99533689567,98.16046644584226,0.48881842114483615,0.06495938684822258,1126.348483491381,11.33429852428078,28,50000.0,NC baseline
68.16533867655302,62187.963797599994,61082.99876163713,98.22318505304477,0.746928373943091,0.048954013838204594,880.9976364254703,20.17772285621116,30,50000.0,NC baseline
55.62729345134615,62187.963797599994,61073.314097688686,98.20761184022828,0.23768842776305765,0.036576155379693276,872.7814749100245,16.79329201822449,29,50000.0,NC baseline
58.54590261112939,62187.963797599994,61874.391022727206,99.49576613266619,0.9067604918371129,0.035834025324817886,943.7065080205399,12.518867259150207,29,50000.0,NC baseline
65.3741794735382,62187.963797599994,60793.27056714379,97.75729394357494,0.4934329359617584,0.04240586933293867,992.1095563772122,15.186022081108339,29,50000.0,NC baseline
60.24006158376336,62187.963797599994,61392.979404458405,98.721642670712,0.6160422467904925,0.041868322818000625,931.4903807124687,13.042448495211493,29,50000.0,NC baseline
80.46184954808786,62187.963797599994,61221.08218514941,98.44522709314387,0.525567253307571,0.05345389241380091,1075.9122018662972,18.479456405946227,28,50000.0,NC baseline
71.9849435847577,62187.963797599994,61288.93818815503,98.55434146007582,0.15479528564696182,0.04311119846402395,854.1027400365833,30.42188303398168,25,50000.0,NC baseline
68.1594726776413,62187.963797599994,61376.70957480949,98.69548032569317,0.2886844690028249,0.04797245040178796,964.4193120054853,19.754322028461182,30,50000.0,NC baseline
70.56889182013073,62187.963797599994,61283.58411052306,98.54573195221445,0.3951448240724421,0.047259141150179505,1003.4255252296423,16.535057424463183,27,50000.0,NC baseline
64.98430996877804,62187.963797599994,61649.67567165801,99.13441750932074,0.698743963623393,0.05059492139152007,901.9720628112972,13.675122562560237,28,50000.0,NC baseline
80.39446933324056,62187.963797599994,61240.58871141861,98.47659413762966,0.22313577285005717,0.06822504331523123,1050.765192387196,10.282999590575752,27,50000.0,NC baseline
80.1905652627394,62187.963797599994,61877.02397861199,99.5,0.3288525145917835,0.061619475894305165,967.875024949082,20.668448657015176,26,50000.0,NC baseline
79.73487321419339,62187.963797599994,61277.27327530951,98.53558395117348,0.5329701680556512,0.05516129415276004,1044.661485578273,20.3967708918316,30,50000.0,NC baseline
69.81009278098112,62187.963797599994,60407.663246031545,97.13722649391978,0.5945712895565873,0.05038973719419162,973.2924929658599,14.66949501654597,29,50000.0,NC baseline
77.92176002048853,62187.963797599994,61572.70611218699,99.01064828651498,0.5885441753663002,0.05066767343376979,995.1685485784674,23.066669914713092,28,50000.0,NC baseline
68.81137494644274,62187.963797599994,61450.21395608119,98.81367744420783,0.3031989772552569,0.0582774646995195,874.1129891780773,17.105534694425423,27,50000.0,NC baseline
71.26991264553274,62187.963797599994,61271.33561469201,98.52603602540954,0.18040172796173165,0.0608416907335229,874.3073953770532,20.873803676975676,29,50000.0,NC baseline
77.49142576561569,62187.963797599994,61126.00664800605,98.29234294750309,0.6078119286426065,0.045923824938993996,1096.9275775914532,18.480985010165057,28,50000.0,NC baseline
80.86073692461837,62187.963797599994,60203.11350903027,96.80830474683218,0.7866247883079458,0.055364807556142315,1026.2612533424399,16.11432060061181,27,50000.0,NC baseline
52.06728666008411,62187.963797599994,60286.582196125986,96.94252475018746,0.43093967692486285,0.03468380431336973,827.2441800533118,12.225576943462565,27,50000.0,NC baseline
73.70424433944832,62187.963797599994,61877.02397861199,99.5,0.27106270310319347,0.05711713784170597,971.7036109585798,16.272317038186642,26,50000.0,NC baseline
65.80659777250881,62187.963797599994,60963.85462315643,98.03159791752049,0.41402393550703137,0.06262149241958687,700.0,21.210253344474236,25,50000.0,NC baseline
64.43780667555436,62187.963797599994,61735.54408616271,99.27249634204176,0.578812514676946,0.052199313731191244,881.12718035607,14.459324440502865,28,50000.0,NC baseline
