lcoe,y0_mwh,y0_net_mwh,availability_%,degradation_%,wacc_real,capex_$perkWac,fixed_om_$perkWac_yr,lifetime_y,PAC_kWac,case_label
105.92293444032912,54631.88133755357,53111.78932897968,97.21757338140763,0.45337136864467337,0.07316526996140105,1065.3233211943887,19.198706978015892,30,50000.0,WC offpoint
76.1462655357414,54631.88133755357,53354.868412131924,97.66251336370539,0.7814387283029625,0.0461876155256395,934.9825293546609,11.586320589879982,25,50000.0,WC offpoint
88.11229248481976,54631.88133755357,54109.00657093704,99.04291275750538,0.6849941438808576,0.05717440415303261,964.1495203599237,20.90029168065179,30,50000.0,WC offpoint
66.04955035748192,54631.88133755357,53767.60452213616,98.4179991714411,0.5368676132408503,0.05464175253334044,700.0,18.56470668244981,29,50000.0,WC offpoint
71.43706436757716,54631.88133755357,54047.393270604036,98.93013373759149,0.10913542007412762,0.05399702332556592,902.9295658236617,10.989446205817496,26,50000.0,WC offpoint
82.10407321638151,54631.88133755357,53806.444935696636,98.48909394725615,0.36154727423177596,0.053856778319952524,990.5926668592655,15.879927382391939,28,50000.0,WC offpoint
93.98382741182282,54631.88133755357,53721.639036732304,98.33386242879472,0.3903955347308668,0.05607105030009472,1005.8347850478008,21.65720454659185,25,50000.0,WC offpoint
88.94958138944416,54631.88133755357,53515.18652768877,97.95596493746008,0.35067680367040127,0.063479587434637,1065.4826853601237,10.70483729673388,29,50000.0,WC offpoint
84.97276332551961,54631.88133755357,53290.55822616633,97.544797875256,0.538164254372985,0.06877736236274744,924.7690697871886,11.645248806875328,29,50000.0,WC offpoint
81.0296126361019,54631.88133755357,54358.7219308658,99.5,0.5422884162070459,0.05497749755495843,930.1213024851021,16.652515226067536,27,50000.0,WC offpoint
85.26170746198957,54631.88133755357,54358.7219308658,99.5,0.16518502636895627,0.06315316072171634,790.1459084708165,27.66665365216097,25,50000.0,WC offpoint
72.97903271688435,54631.88133755357,53358.432744941856,97.66903763620465,0.6609196124122302,0.047982330537332175,925.4574152992162,13.637109579802509,30,50000.0,WC offpoint
80.1414085785117,54631.88133755357,53329.85976958533,97.61673671839444,0.5032247412652664,0.06265955452726232,798.6109925122641,19.476369997927478,27,50000.0,WC offpoint
63.76235509144609,54631.88133755357,53660.407109096726,98.22178148606233,0.5715282827017223,0.0473800847617301,728.25558562335,18.300677038006757,30,50000.0,WC offpoint
77.07237111395396,54631.88133755357,53961.19196017148,98.77234801189051,0.6489652669737049,0.06590659936088132,819.7784755867306,14.05240049867228,29,50000.0,WC offpoint
111.83621339974982,54631.88133755357,53732.938551393505,98.35454543363467,0.3466060561319669,0.07710640877393239,1131.0421889364766,17.805666758924374,29,50000.0,WC offpoint
77.91020242416525,54631.88133755357,54030.72088493299,98.89961605219818,0.7517811378631639,0.053779161120286086,917.5326558184069,14.760826689525224,29,50000.0,WC offpoint
70.1366806768147,54631.88133755357,53790.878616195034,98.4606008419109,0.4716412885825654,0.03307456509192591,976.3852835628039,15.210976049417441,26,50000.0,WC offpoint
69.56863340988555,54631.88133755357,53762.30299815232,98.40829508684061,0.8025094453133871,0.04951927066755177,888.3804498562333,8.693640486134333,27,50000.0,WC offpoint
72.62201111001406,54631.88133755357,54358.7219308658,99.5,0.32121351294376504,0.06731875134289303,735.1338776657723,16.877818825668392,27,50000.0,WC offpoint
102.83672258648998,54631.88133755357,53582.860383736246,98.07983739872375,0.787649321386178,0.06053076787025245,1062.3335749915648,21.495467533112752,27,50000.0,WC offpoint
66.99639849032448,54631.88133755357,54358.7219308658,99.5,0.3192031951264884,0.057489135986750296,700.0,17.28712887389843,25,50000.0,WC offpoint
92.73826317206913,54631.88133755357,54358.7219308658,99.5,1.0,0.06508668355954839,883.4248787850009,22.452538804112148,28,50000.0,WC offpoint
89.06304795546833,54631.88133755357,54032.71973056837,98.90327480526771,0.3096332473231803,0.05984453439248422,943.4462142979927,19.901637229725086,25,50000.0,WC offpoint
95.07701767308255,54631.88133755357,52970.577470055105,96.95909453084037,0.7113173440910786,0.06717725187451136,977.6587572115826,16.702293468348902,29,50000.0,WC offpoint
77.63500273765817,54631.88133755357,53825.976950515476,98.52484599229037,0.42752115526149953,0.06419423676646986,862.8236474565356,13.860372234965908,29,50000.0,WC offpoint
72.91275406225125,54631.88133755357,53587.45317420151,98.08824419408356,0.6430044767333096,0.07021700452736959,729.4446220334031,14.568681423192979,30,50000.0,WC offpoint
69.84028778388043,54631.88133755357,53821.18385565639,98.51607255315238,0.4918949865748665,0.05858796083906254,853.8688049197474,9.647447630314392,29,50000.0,WC offpoint
80.28607829278147,54631.88133755357,53347.82811215031,97.6496265660897,0.2817539249274573,0.06405259401493954,860.1490414856405,15.66460554950837,27,50000.0,WC offpoint
69.75859035945643,54631.88133755357,54142.929473754935,99.10500635924005,0.1,0.051928729269142146,857.2287805813903,17.729993792820768,30,50000.0,WC offpoint
99.39990360619855,54631.88133755357,54242.89579845346,99.28798802168886,1.0,0.048985391884409944,1066.4070308249125,25.577105488996168,27,50000.0,WC offpoint
85.62402602016076,54631.88133755357,54323.76814815087,99.43601944165356,0.5146048451230025,0.07206767640418973,804.367666623303,19.641601616394382,26,50000.0,WC offpoint
77.37902974427467,54631.88133755357,53645.3699792242,98.19425702689237,0.1,0.05716204676322688,986.1175129325791,12.675730099310115,30,50000.0,WC offpoint
84.33882628348118,54631.88133755357,53349.3760258019,97.65245991836258,0.5605217212929814,0.0630488056586238,968.9956444661499,9.80315862240597,27,50000.0,WC offpoint
94.60852600484841,54631.88133755357,53966.1072567963,98.78134513317663,0.6379173313059653,0.0562374001441139,1065.2546092966004,15.967239563977138,25,50000.0,WC offpoint
80.34697052596191,54631.88133755357,54358.7219308658,99.5,0.35698384329720034,0.049134843490800356,934.0241753915683,21.058822234138745,27,50000.0,WC offpoint
85.64530842594077,54631.88133755357,53842.73020776436,98.55551170769083,0.35832909241927896,0.055109828925824014,1044.935716063707,15.89691831652806,29,50000.0,WC offpoint
94.6126277609185,54631.88133755357,54010.08184339264,98.86183766888968,0.49603163059200334,0.06935994017767715,929.3335834287083,19.709920875027976,26,50000.0,WC offpoint
92.19944561915366,54631.88133755357,53709.72863893959,98.31206124329441,0.740518846152435,0.06055240074279424,1002.1271031901761,16.09437275373906,27,50000.0,WC offpoint
67.56822343717434,54631.88133755357,53592.35892112634,98.09722383528339,0.5199920239646053,0.037885268402695405,769.6470695303311,20.585002173577998,25,50000.0,WC offpoint
56.89010980068415,54631.88133755357,54100.10594121193,99.0266207508836,0.7926450608684972,0.052847555434238455,700.0,9.013709886471695,29,50000.0,WC offpoint
109.33994720528754,54631.88133755357,53766.046101113345,98.41514658612891,0.7262438345060483,0.07282293792704712,995.3056224279024,25.020910600730502,27,50000.0,WC offpoint
80.47781919556336,54631.88133755357,53988.7648440475,98.82281832922347,0.4542430451472981,0.05286203138150044,1001.7419751247076,11.437582758881447,26,50000.0,WC offpoint
77.30137636240833,54631.88133755357,54034.211552728295,98.90600548582162,0.18589524816136588,0.0369952130826582,1007.0602799782259,20.968661648648887,26,50000.0,WC offpoint
88.34424821278864,54631.88133755357,53964.28710723937,98.77801347131113,0.4546658322407293,0.07393048885422543,887.0080982294385,15.639080026655225,28,50000.0,WC offpoint
99.22531066660046,54631.88133755357,54056.21660238878,98.9462842555102,0.6052964800790042,0.061823925098127924,1128.7666702652448,16.420860498165496,29,50000.0,WC offpoint
75.9324473664969,54631.88133755357,53439.59265371104,97.81759541379192,0.5119786952758939,0.054299871411871994,894.8146621115574,15.794490470149258,30,50000.0,WC offpoint
87.19793712452093,54631.88133755357,53412.921970810414,97.76877651492254,0.626884966338259,0.051285822639179315,1000.5054823606844,18.278022925257467,27,50000.0,WC offpoint
102.15055576685721,54631.88133755357,53793.775129053596,98.46590271471419,0.672683995229944,0.06582351929791735,1021.3563470004894,19.287622716404474,25,50000.0,WC offpoint
97.38797534379661,54631.88133755357,53804.29079872242,98.485150943791,0.606171710683177,0.049580165997738075,1156.2488191698933,22.29180755911534,29,50000.0,WC offpoint
94.03433950104102,54631.88133755357,53584.119287976326,98.0821417386243,0.44493428918953487,0.06648256424515989,911.95644562522,24.03974441298689,28,50000.0,WC offpoint
81.79954211821563,54631.88133755357,53917.7335142586,98.69280023713173,0.6039766949984025,0.06042195285724256,871.6168512525016,18.659107733883513,29,50000.0,WC offpoint
84.74393074454588,54631.88133755357,54209.34413277045,99.22657394466722,0.9470968463057878,0.0574468192548735,770.2225538701612,25.56837119584152,25,50000.0,WC offpoint
95.5413662595272,54631.88133755357,54331.41117985578,99.45000949932279,0.20202408786579767,0.056455148053355955,1136.2840407994968,17.46486271411239,26,50000.0,WC offpoint
88.92309418223506,54631.88133755357,54358.7219308658,99.5,0.597457493378292,0.05325031963285822,1000.5693088458248,22.38720181126462,29,50000.0,WC offpoint
99.30853200462587,54631.88133755357,53237.7624099818,97.44815866955425,0.8664006570111465,0.06545640120209266,1004.3673327073162,19.143598364530735,29,50000.0,WC offpoint
96.0286542214049,54631.88133755357,53304.1087168936,97.56960114103326,0.265082000783112,0.04634657167898166,1300.0,14.253976842873172,27,50000.0,WC offpoint
75.8520390194686,54631.88133755357,53685.81213537448,98.26828368524669,0.7002200183691831,0.03878074873169791,989.005368942356,17.90617077189922,29,50000.0,WC offpoint
77.81844001496447,54631.88133755357,53847.49275574081,98.5642292328059,0.7269434489133254,0.06114440122892475,793.7214313879961,19.515859387545625,30,50000.0,WC offpoint
83.43126547331296,54631.88133755357,53708.20132472665,98.30926559691441,0.20463076901822727,0.06131238328067148,926.4915710008429,16.839009342986962,27,50000.0,WC offpoint
79.1712246207312,54631.88133755357,53570.86930701828,98.05788853585395,0.6424723428836382,0.059802411525117664,833.0261109381617,19.064282589987783,30,50000.0,WC offpoint
87.48277685641656,54631.88133755357,53679.35558808666,98.2564654078421,0.44573681976777413,0.059077283696180385,902.4957926500673,21.326814796634473,26,50000.0,WC offpoint
78.35678139747328,54631.88133755357,54023.637864657714,98.886651057946,0.4879108406980294,0.05179459621662452,901.6892476694471,16.883134290020536,26,50000.0,WC offpoint
73.20969549635464,54631.88133755357,53231.28491159514,97.43630204256637,0.4350090549560601,0.06287482704385525,879.557073071954,8.0,29,50000.0,WC offpoint
79.95395373768021,54631.88133755357,54358.7219308658,99.5,0.7625378182869263,0.054544418732454594,782.8060993573524,25.391350757466853,28,50000.0,WC offpoint
93.8537899797933,54631.88133755357,53821.57845165847,98.51679483470744,0.47757579592011457,0.050128864391848216,1141.1001960406757,15.512042848898357,25,50000.0,WC offpoint
76.30595671109438,54631.88133755357,54271.68127865331,99.34067791538298,0.40733729306987365,0.051881086877446,985.8617653326072,12.88359889583851,29,50000.0,WC offpoint
90.13284498186684,54631.88133755357,53558.90904871505,98.03599608402838,0.4107248973315581,0.07520639698775833,922.9433558359714,11.379448521735911,26,50000.0,WC offpoint
72.76096699241835,54631.88133755357,54063.425507770946,98.95947967401982,0.43180200882218217,0.03765023917954567,1040.916539541889,15.317770488331776,29,50000.0,WC offpoint
88.50762998497234,54631.88133755357,53856.14842640002,98.58007285826285,0.2840928960138927,0.05999788104295799,1006.5280729819269,14.18626084341509,25,50000.0,WC offpoint
67.60299926248733,54631.88133755357,54186.87555352167,99.18544671511064,0.40557318848610474,0.03820889572376283,983.0828879290457,13.314952680576544,29,50000.0,WC offpoint
83.26741640004988,54631.88133755357,53725.583478749315,98.341082465741,0.523533924940684,0.05391766661677027,1032.1997687320193,13.589368650777134,29,50000.0,WC offpoint
82.05167853269292,54631.88133755357,54358.7219308658,99.5,0.5808762839965023,0.05066372514845812,966.0721692510388,19.64871412029911,29,50000.0,WC offpoint
86.71868598923365,54631.88133755357,53160.29257341894,97.30635532201036,0.7408078115685612,0.03414971703320122,1030.426574838991,27.151817205015508,28,50000.0,WC offpoint
96.1669067394894,54631.88133755357,54227.33174498112,99.25949906415842,0.5481957799083513,0.05889037590433763,1040.373476105333,21.102857990074504,27,50000.0,WC offpoint
84.76096526708466,54631.88133755357,53864.2901862639,98.59497580442643,0.4051060540806263,0.05119961937807804,969.5262482039363,22.612990923772852,29,50000.0,WC offpoint
66.89529185731168,54631.88133755357,53367.33829070328,97.68533864130164,0.2977920012370084,0.03400793657438756,923.5526607804661,15.112949842766305,26,50000.0,WC offpoint
100.95680051916173,54631.88133755357,54358.7219308658,99.5,0.5588973761613204,0.06339568090774252,1133.6477361744692,17.52332682775289,29,50000.0,WC offpoint
88.64847409524228,54631.88133755357,54358.7219308658,99.5,0.4765258438484324,0.06935006177988935,892.651815227188,19.132412021151435,28,50000.0,WC offpoint
95.54956529554289,54631.88133755357,52906.007433965315,96.84090340414123,0.4831365511971651,0.06990124342296572,996.9576320512815,13.70221053178615,27,50000.0,WC offpoint
86.54976806029735,54631.88133755357,53889.667626864735,98.64142750987665,0.5525059034296196,0.058589564406514714,999.669009288688,14.871349647254414,28,50000.0,WC offpoint
82.08985280874074,54631.88133755357,54120.816501125504,99.0645300437846,0.603877816248946,0.05546058138577115,876.8530577283638,21.272759791665383,28,50000.0,WC offpoint
91.78812478552987,54631.88133755357,54005.45243488423,98.85336384665425,0.5539470448272941,0.06828156620895796,853.0613137626208,22.451463775500542,25,50000.0,WC offpoint
92.33538169293921,54631.88133755357,54358.7219308658,99.5,0.46589637935105976,0.07182383585340099,907.5377574956178,17.33705134757629,25,50000.0,WC offpoint
79.49744339684563,54631.88133755357,54358.7219308658,99.5,0.3397236391913136,0.06633568702875625,890.9339776189271,11.02421409610637,26,50000.0,WC offpoint
65.48645181539068,54631.88133755357,53928.30459095058,98.71214988505375,0.37744304622479286,0.04558462397770199,775.0243326033361,15.52204008391171,25,50000.0,WC offpoint
72.42117527456118,54631.88133755357,54358.7219308658,99.5,0.669651965025086,0.05701344853214922,871.8205900976869,9.793344327470642,27,50000.0,WC offpoint
85.72529034758294,54631.88133755357,54221.85662197074,99.24947721816606,0.4152827523206559,0.059395161442914284,981.9467581561474,17.376012049173635,29,50000.0,WC offpoint
78.45764750856857,54631.88133755357,53658.815637483414,98.21886840385766,0.23079144151250774,0.03690383031082771,1101.9132300978317,18.277015556357092,28,50000.0,WC offpoint
92.38056724859103,54631.88133755357,53570.996811428304,98.05812192413732,0.7319149363024465,0.05969360659620774,1016.526960220836,15.646447894811118,27,50000.0,WC offpoint
74.848225970246,54631.88133755357,54355.811801110336,99.49467320237888,0.31152430155383615,0.07772991825979389,700.0,18.208556111916025,30,50000.0,WC offpoint
95.05960009055714,54631.88133755357,53465.83846781088,97.86563661877564,0.5070494207614045,0.06139936165800791,1026.9564457708793,19.084506195419195,28,50000.0,WC offpoint
92.10379357268121,54631.88133755357,53633.324932987634,98.17220937643322,0.5982326170418902,0.06973413081441757,883.0217856925138,18.28431021453562,25,50000.0,WC offpoint
80.76878279004033,54631.88133755357,53707.69701232407,98.30834248683612,0.5006436751075556,0.056829147301287054,1004.3696089625315,10.992348538515351,29,50000.0,WC offpoint
77.09168807466243,54631.88133755357,53967.84322932035,98.78452271462092,0.1,0.054267816760161784,948.3037688947246,15.733678372436527,28,50000.0,WC offpoint
86.01832898241787,54631.88133755357,53727.85116285767,98.34523330963073,0.5780975993213453,0.058812713900809756,926.8774848695807,19.04921489133134,28,50000.0,WC offpoint
87.1520167885347,54631.88133755357,53236.81433555815,97.44642328281589,0.7652926500250824,0.04684173352015567,937.731712644543,24.89355885653,28,50000.0,WC offpoint
75.01851860562222,54631.88133755357,54320.295936295755,99.42966379039261,0.6573064455999713,0.045362248127656116,947.3090830076264,15.640371248806513,28,50000.0,WC offpoint
106.37481039928795,54631.88133755357,53635.6586455423,98.17648108097191,0.1,0.06766304557169366,1111.3285966508292,19.75420100224055,25,50000.0,WC offpoint
98.64797774534472,54631.88133755357,54358.7219308658,99.5,0.9254488646005403,0.06872342342866518,947.6407775497895,21.39075955961912,28,50000.0,WC offpoint
79.41514327162317,54631.88133755357,53945.26348552563,98.74319200580787,0.23482968961313824,0.045088936844126494,1080.2643359817441,16.016861508137204,29,50000.0,WC offpoint
102.16307852652963,54631.88133755357,54358.7219308658,99.5,0.284316108071091,0.06467998804553865,1062.7887039014788,22.7420387374367,26,50000.0,WC offpoint
94.07132204211098,54631.88133755357,54088.124328555496,99.00468921134463,0.6563755187074582,0.054130400243939794,1030.0454657100383,23.01086915715448,28,50000.0,WC offpoint
78.17245638699247,54631.88133755357,54358.7219308658,99.5,0.5905682901784634,0.05839808574490431,735.6057415844386,23.901923670305955,25,50000.0,WC offpoint
98.13099376947466,54631.88133755357,54061.67265641905,98.95627119701155,0.5160670210479618,0.05960218639435064,1083.995918739393,19.292160844927658,27,50000.0,WC offpoint
96.05928306502119,54631.88133755357,53915.18484415371,98.68813506719344,0.3861187515607115,0.06494350468124319,895.0518447037294,28.80068624828768,27,50000.0,WC offpoint
85.61727688545766,54631.88133755357,54290.206598934055,99.37458727348522,0.7661713456459632,0.05582718201863189,1035.8872737289728,13.923584436178293,30,50000.0,WC offpoint
93.66211335457083,54631.88133755357,54358.7219308658,99.5,0.49213482996367197,0.06910161995301936,833.2960600111504,27.6203879308947,26,50000.0,WC offpoint
77.53339384828966,54631.88133755357,53694.48700280949,98.2841624491161,0.18683659807508946,0.05809412839759925,807.7911148036093,20.841497443292162,26,50000.0,WC offpoint
113.5536929089166,54631.88133755357,54159.82997241356,99.13594159018001,0.7464599899956927,0.06124184272469532,1187.166648419744,23.701936665133594,27,50000.0,WC offpoint
66.77777074369041,54631.88133755357,53810.11079761667,98.49580406199188,0.543856998593435,0.04666737408462754,835.1620319794263,15.399811227291444,30,50000.0,WC offpoint
113.46587708074395,54631.88133755357,54033.57876834926,98.90484721639443,0.7230013414575939,0.07658659010704834,1087.5327966862096,21.222373514818813,30,50000.0,WC offpoint
97.50476255261577,54631.88133755357,53830.82872800933,98.53372684606121,0.6145097246911649,0.059698249232049666,964.2104385723825,24.134870818321815,25,50000.0,WC offpoint
84.91841917384394,54631.88133755357,52869.35069117762,96.77380569143168,0.9783245492411375,0.062129974253450994,899.5855929967794,11.56320678138064,26,50000.0,WC offpoint
69.50870818694843,54631.88133755357,53724.910501419654,98.33985062580946,0.4380059456415545,0.03891814188788459,944.6205338803752,16.183368590922903,29,50000.0,WC offpoint
60.46638085090874,54631.88133755357,54249.26371051447,99.29964405824683,0.5032186482642438,0.046772979769208994,793.8686604162426,8.0,25,50000.0,WC offpoint
90.11722978324839,54631.88133755357,53477.965697961314,97.88783470138515,0.6439661287919584,0.0673788368791873,948.3494744468924,16.108335115754215,30,50000.0,WC offpoint
71.76399927775545,54631.88133755357,54214.907411859276,99.23675715445724,0.4392415428386585,0.057868911182926044,820.0711623324848,12.91995903269957,26,50000.0,WC offpoint
65.67288255038525,54631.88133755357,53892.65043014195,98.64688733151227,0.6605275417660582,0.03586220265171074,902.5467446823217,15.911161560166324,30,50000.0,WC offpoint
110.38840303054064,54631.88133755357,53728.71121381912,98.34680757531663,0.1,0.06538289928983819,1061.0359476763492,31.618216788023297,26,50000.0,WC offpoint
89.32559375275495,54631.88133755357,54208.294306630516,99.2246523082267,0.48544334883486473,0.049562171956472764,980.5028811869189,25.589017533985995,27,50000.0,WC offpoint
70.40013518054121,54631.88133755357,54110.05139329133,99.0448252348514,0.4794015062667085,0.06911316985876712,772.1395401343374,9.802762316496839,28,50000.0,WC offpoint
94.35764769580118,54631.88133755357,53996.20533901464,98.83643765695844,0.4721569573023724,0.054121643213963004,1052.1785752296644,19.778691507997024,25,50000.0,WC offpoint
85.34191321813387,54631.88133755357,54256.40743212304,99.31272016222434,0.3246146102983108,0.0570470668602053,949.1480285709029,20.994655435296192,28,50000.0,WC offpoint
84.99224530398145,54631.88133755357,53901.16826385522,98.66247865567087,0.6812245677092599,0.06678954578591649,884.9377677908793,15.310514566477051,28,50000.0,WC offpoint
82.15098781620593,54631.88133755357,53093.59352105697,97.18426717360879,0.39911103524561276,0.04602507029145338,1039.6011564690716,17.891538015792747,29,50000.0,WC offpoint
74.74649754922359,54631.88133755357,53647.14348011252,98.19750330149414,0.5400548800143972,0.04507153192166061,929.9351795627597,18.37991103707499,30,50000.0,WC offpoint
65.86466990107418,54631.88133755357,53023.77992511824,97.0564780617761,0.492567272057129,0.05303501579601893,810.1206392113145,10.266943135690699,28,50000.0,WC offpoint
101.11544083709924,54631.88133755357,54099.70773493756,99.02589186096691,0.6000728415707595,0.06327172799621222,1171.7371653739526,11.84335322956926,27,50000.0,WC offpoint
77.08942994141557,54631.88133755357,54204.09178369017,99.21695987143437,0.7861921597807775,0.0416912274738651,947.9255068530815,17.86148359220495,27,50000.0,WC offpoint
72.25528550469247,54631.88133755357,54223.978838670424,99.25336179370643,0.5390207710426735,0.03831965400110904,940.233775462134,17.497012639908835,27,50000.0,WC offpoint
81.04428922318617,54631.88133755357,54026.16442605946,98.89127575938384,0.6682794052762986,0.06323720927043792,901.3873793923292,13.457186422913654,29,50000.0,WC offpoint
85.58419036010503,54631.88133755357,54235.43968398972,99.27434010351143,0.5289740343679175,0.048970216874329967,1091.5958887349107,13.028119300730777,26,50000.0,WC offpoint
77.22908187853307,54631.88133755357,53123.34066554931,97.23871732938602,0.39879836121470214,0.05107773987079717,887.0145790229552,16.55110375164397,26,50000.0,WC offpoint
64.96075407333348,54631.88133755357,53765.39045103177,98.41394646256457,0.4716884926880118,0.036431895980598344,764.6024169426074,21.430754764916365,27,50000.0,WC offpoint
75.63669823271604,54631.88133755357,53194.00693826484,97.36806720895342,0.4432915237154376,0.04821020685648018,868.5586805724826,16.61757114526565,25,50000.0,WC offpoint
106.22193009810664,54631.88133755357,53655.79335039792,98.21333630975528,0.613632426383907,0.05492432703368849,1109.212952054575,25.113654153178246,25,50000.0,WC offpoint
95.36456645458551,54631.88133755357,54358.7219308658,99.5,0.5213304084538368,0.06430377857622892,1049.8558593748542,13.520897261687196,25,50000.0,WC offpoint
73.44067586816442,54631.88133755357,54290.20794965189,99.37458974588375,0.34114708348759964,0.04728769833765361,919.3981216808166,17.96554900727413,29,50000.0,WC offpoint
103.61308613246442,54631.88133755357,54101.8582993951,99.02982832517954,0.45560754717735946,0.07157376120232496,1114.790616996857,15.228522854479971,29,50000.0,WC offpoint
