offset_deg,e_day_Wh
-22,1184.6650679751513
-21,1188.0048676136612
-20,1191.1659357298215
-19,1195.0811214419368
-18,1199.2972340745505
-17,1203.3273230204202
-16,1207.1707018324878
-15,1210.8267315021212
-14,1214.2948154671512
-13,1217.574395471143
-12,1220.686500243296
-11,1223.9926654580245
-10,1227.0751155831563
-9,1229.9334524901562
-8,1232.5673006567283
-7,1234.9763053672218
-6,1237.1601311424652
-5,1239.1875681571346
-4,1241.0787200459993
-3,1242.71084132944
-2,1244.0836772597881
-1,1245.1969830522717
0,1246.0505232211021
1,1246.781791395114
2,1247.3255810615449
3,1247.6468781130652
4,1247.7454469582296
5,1247.6210533618305
6,1247.3395571232186
7,1247.0583012690988
8,1246.6653197863966
9,1246.0731458040996
10,1245.2814902773214
11,1244.2900639174768
12,1243.0985777532253
13,1241.7067437753037
14,1240.1142756650033
15,1238.3208896056472
16,1236.8040790316068
17,1235.1475382601125
18,1233.3197471882982
19,1231.3204287527833
20,1229.1493115531712
21,1226.8061309249401
22,1224.8392612896478
