offset_deg,e_day_Wh
-22,1823.7161637642516
-21,1829.0937699108583
-20,1834.6113497416113
-19,1840.3960024665173
-18,1845.9895108811702
-17,1851.2906840484925
-16,1856.3026554960434
-15,1861.0284464329177
-14,1869.7323815677144
-13,1878.8930393641117
-12,1887.717153504823
-11,1896.2031668323789
-10,1904.3498883563168
-9,1912.1557151664024
-8,1919.6201775500606
-7,1926.8768044224983
-6,1933.868830931496
-5,1940.6308042371188
-4,1946.9983301023835
-3,1952.9718944294448
-2,1958.5519752648938
-1,1963.7390211641052
0,1968.5334333122687
1,1972.7376967380005
2,1976.5889651128402
3,1980.1348049053481
4,1983.3823742686318
5,1986.33140619194
6,1988.9815702236306
7,1991.3324669431734
8,1993.3836230752013
9,1995.1344872128793
10,1996.5844261023165
11,1997.7327214426082
12,1998.5785671627686
13,1999.3105380202105
14,1999.9622844052983
15,2000.6501369461225
16,2001.0906449249146
17,2001.2829739604556
18,2001.226221461291
19,2000.919415806613
20,2000.3615158180928
21,1999.551410518428
22,1998.4879191735795
