offset_deg,e_day_Wh
-22,1460.0702820767642
-21,1466.3755886928238
-20,1472.4103517378637
-19,1478.1752719688589
-18,1483.6710534252798
-17,1488.8984001703354
-16,1493.8580131573854
-15,1498.9532088324468
-14,1503.9229449968025
-13,1508.5909531731213
-12,1518.4968446234204
-11,1529.5485682423182
-10,1540.2262873021268
-9,1550.5236572057565
-8,1560.435690107036
-7,1569.958375854181
-6,1579.0884390033953
-5,1587.8231753798336
-4,1596.1875726126448
-3,1604.261371591278
-2,1611.8975554832386
-1,1619.0948372201083
0,1625.8521553457895
1,1631.6510012923934
2,1637.0753377790604
3,1642.154555596358
4,1646.9165832267004
5,1651.3477628461442
6,1655.4477790452506
7,1659.2164415779075
8,1662.6536765711521
9,1665.802530701828
10,1668.9358618100546
11,1671.7674368982216
12,1674.2975653712042
13,1676.526639308558
14,1678.4551285049347
15,1680.083575882546
16,1681.4125932336676
17,1682.4428572593642
18,1683.175105877191
19,1684.091590718685
20,1684.9946578207087
21,1685.6455120080927
22,1686.0452174341308
