offset_deg,e_day_Wh
-22,2014.6549132880923
-21,2021.6782318093847
-20,2029.1751709520054
-19,2036.3200594343143
-18,2043.0994230775805
-17,2049.5152194738143
-16,2055.5693528903926
-15,2061.263669430124
-14,2070.957906127277
-13,2081.3116412162526
-12,2091.2572890527094
-11,2100.791920677415
-10,2109.912325919149
-9,2118.616673943226
-8,2126.90353303435
-7,2135.000922963036
-6,2142.8820168127772
-5,2150.347080226231
-4,2157.3152121775565
-3,2163.7860691267056
-2,2169.759367803923
-1,2175.2348648907737
0,2180.212340332063
1,2184.446409261577
2,2188.2968551632466
3,2191.7631427073625
4,2194.844752377516
5,2197.541175302311
6,2199.851907852575
7,2201.7764468329165
8,2203.3142853024847
9,2204.4649089805
10,2205.227793183676
11,2205.6024002475556
12,2205.9249366269173
13,2206.370902591454
14,2206.6348414836275
15,2206.5850539576422
16,2206.221197858709
17,2205.542927731657
18,2204.5498939980394
19,2203.241742382381
20,2201.6181135789107
21,2199.678643151571
22,2197.422961661254
