offset_deg,e_day_Wh
-22,1761.4272298593144
-21,1767.6248268610914
-20,1778.6162061141154
-19,1789.2706922264952
-18,1799.5845422928714
-17,1809.5561191261838
-16,1819.1841739469678
-15,1828.6510445077756
-14,1838.3939527241423
-13,1847.7296920341314
-12,1856.6580432263793
-11,1865.1789311523007
-10,1873.2924019277627
-9,1880.9986039592009
-8,1888.2977719033431
-7,1895.1902129171135
-6,1901.676294725436
-5,1907.756435155271
-4,1913.4310928706523
-3,1918.700759106359
-2,1923.5659502442695
-1,1928.0272011110637
0,1932.0851696323946
1,1935.369295809188
2,1938.2819535035305
3,1940.836417506322
4,1943.282200709695
5,1945.432158291978
6,1947.282550419491
7,1948.8338102162634
8,1950.0863953351738
9,1951.0407855148364
10,1951.6974802842526
11,1952.0569968303103
12,1952.1198680332918
13,1951.8866406714158
14,1951.3578737937498
15,1950.534137260131
16,1949.422194546082
17,1949.1153466256628
18,1948.6909665386975
19,1948.0523793197985
20,1947.2005418260146
21,1946.136430213291
22,1944.8610386065013
