offset_deg,e_day_Wh
-22,1850.3443691364619
-21,1856.9177934225588
-20,1863.2058873123399
-19,1869.2038706258795
-18,1874.9121845806699
-17,1880.7633624867665
-16,1886.5851515016782
-15,1892.0812157834353
-14,1897.2530107628036
-13,1902.1019428538486
-12,1906.931549774156
-11,1911.5721460944587
-10,1915.8582791429335
-9,1924.6819330296462
-8,1934.2289720512326
-7,1943.371410687979
-6,1952.1019447421745
-5,1960.4151184071306
-4,1968.3067067746786
-3,1975.7733466626783
-2,1982.855759318507
-1,1989.5245898344936
0,1995.7260452255719
1,2000.966057657828
2,2005.8259876456975
3,2010.3117809415553
4,2014.4221198766975
5,2018.2761179953854
6,2021.9142944427806
7,2025.1974413956054
8,2028.1246528879387
9,2030.6950935130606
10,2032.9079885651108
11,2034.7626157121597
12,2036.2582979217611
13,2037.3943974258018
14,2038.3698181380655
15,2039.3336455340302
16,2039.9809931754548
17,2040.3115331897175
18,2040.3249700705878
19,2040.502938198317
20,2040.5231726617862
21,2040.2571615127724
22,2039.7047683992605
