offset_deg,e_day_Wh
-22,1980.2963672783162
-21,1988.5065470753516
-20,1996.3652381233678
-19,2003.87457208601
-18,2011.036639783657
-17,2022.2894801372775
-16,2035.1677709806102
-15,2047.624462917031
-14,2059.65700386254
-13,2071.263517282435
-12,2082.442638218723
-11,2093.19339841775
-10,2103.51514294351
-9,2113.577074438314
-8,2123.4094043106365
-7,2132.810572672952
-6,2141.976121904711
-5,2150.633820519257
-4,2158.784143707039
-3,2166.427609839303
-2,2173.5647650211595
-1,2180.1961696966296
0,2186.3223869272806
1,2191.398019824578
2,2196.041194980442
3,2200.2521715969233
4,2204.0311926655495
5,2207.4500352323394
6,2210.506091857784
7,2213.361179732568
8,2215.918617487805
9,2218.1294821284228
10,2219.994010177936
11,2221.5124215804954
12,2222.6849166363254
13,2223.5116732506267
14,2223.992844485978
15,2224.1285564096625
16,2223.918906228821
17,2223.3639607075934
18,2222.4637548615597
19,2221.3161182255
20,2220.4890208964944
21,2219.4086951722466
22,2218.7742798035088
