offset_deg,e_day_Wh
-22,806.9968778533803
-21,814.0836911316726
-20,821.1492952224748
-19,828.2978888318587
-18,835.2440368680443
-17,841.9858084966036
-16,848.5214937566884
-15,854.8495719586823
-14,860.9686873178235
-13,866.8776297631841
-12,872.5753195285499
-11,878.0607945600723
-10,883.3332000580388
-9,888.3917796608613
-8,893.235867910941
-7,897.8648837345215
-6,902.2783247337483
-5,906.4757621371348
-4,910.5339664422866
-3,914.3831369605723
-2,917.9903428149538
-1,921.355403267034
0,924.4781948047024
1,927.2599214691556
2,929.8503046237875
3,932.2493102710009
4,934.4569480492054
5,936.4732727207493
6,938.2983831303274
7,939.9324207715747
8,941.3755682781473
9,942.6280479295276
10,943.6901202038174
11,944.8378312079118
12,945.8797576215565
13,946.7661061054791
14,947.4972833065185
15,948.0737276341661
16,948.4959080261967
17,948.764322765934
18,949.1590166917784
19,949.596182500132
20,949.9002937134092
21,950.1308190149374
22,950.2549421851393
