offset_deg,e_day_Wh
-22,2208.940852602771
-21,2220.912157404354
-20,2232.4697471944587
-19,2243.6140775315207
-18,2254.3456780387014
-17,2264.6651413052414
-16,2274.573112805173
-15,2284.5166377713713
-14,2294.273966665224
-13,2303.5772258128713
-12,2312.7833690423295
-11,2321.701486399632
-10,2330.1247258018525
-9,2338.0541181848694
-8,2345.4906704622376
-7,2352.4353596800925
-6,2358.88912755996
-5,2364.8528754132517
-4,2370.3274594143104
-3,2375.3136862213164
-2,2379.8123089364335
-1,2383.853500734991
0,2387.4034968450455
1,2390.174875567695
2,2392.4892809607436
3,2394.3470158387568
4,2395.7483009366406
5,2396.693282709485
6,2397.340007680905
7,2397.6142039679958
8,2397.5438195014967
9,2397.3896997540432
10,2396.862828085227
11,2395.963052003853
12,2394.690162662202
13,2393.0438952192308
14,2391.0239294260286
15,2388.6298904380465
16,2385.861349856784
17,2382.717827002496
18,2379.494386418845
19,2376.392590730033
20,2372.971897428555
21,2369.8669135555256
22,2366.772129865223
