offset_deg,e_day_Wh
-22,1400.4051504052288
-21,1408.2466853994506
-20,1415.8176345366091
-19,1423.122276986137
-18,1430.158327206766
-17,1436.9267014984646
-16,1443.4286502538228
-15,1449.665463136224
-14,1455.638456381319
-13,1461.3489616918996
-12,1466.7983164135271
-11,1471.9878547564401
-10,1476.918899885666
-9,1481.8172081109346
-8,1486.4859720245397
-7,1490.9189144286102
-6,1495.2207646109814
-5,1499.2114509013045
-4,1502.8922450748432
-3,1506.2643430961502
-2,1509.3288608308635
-1,1512.0868301087414
0,1514.5391951201627
1,1516.6437736835537
2,1518.4765156885503
3,1520.037858899816
4,1521.3605374413414
5,1522.6376358255175
6,1523.6630212862046
7,1524.566173210821
8,1525.2466874237762
9,1525.702176500819
10,1525.9326899398277
11,1525.9382190393012
12,1525.718696322759
13,1525.2739951432031
14,1524.6039294709408
15,1523.7082538667526
16,1522.5866636416315
17,1521.238795203853
18,1519.6642265938297
19,1518.3222683088177
20,1516.8469546545937
21,1515.4830051675433
22,1514.1925178972201
