offset_deg,e_day_Wh
-22,649.36792355026
-21,651.5577044697316
-20,653.6535885900179
-19,655.65495928834
-18,657.5612590903539
-17,659.3719865385035
-16,661.0866934975525
-15,662.7049828102801
-14,664.2265062359238
-13,665.6509626186194
-12,666.9780962442123
-11,668.2076953523353
-10,669.3395907772241
-9,670.3745827207042
-8,671.308324103042
-7,672.1374989515145
-6,672.8564136322007
-5,673.4608260842604
-4,673.9508086728356
-3,674.326473214041
-2,674.5879701305521
-1,674.7354876377907
0,674.7692509569795
1,674.925677340495
2,674.9899448614982
3,674.9623401474867
4,674.8431717079166
5,674.6678613692619
6,674.6128356180564
7,674.666453786325
8,674.8194922244239
9,674.8961438908029
10,674.8967111869238
11,674.821518295415
12,674.6709106141604
13,674.4452541837884
14,674.1449351132883
15,673.7703590067398
16,673.3219503931098
17,672.800152160481
18,672.2054249956973
19,671.5382468301669
20,671.0766637413914
21,670.6694862037465
22,670.545755702735
