offset_deg,e_day_Wh
-22,1406.9706942304756
-21,1412.8516256176858
-20,1418.484500493322
-19,1423.8701583894408
-18,1429.0094331010446
-17,1433.9031494394683
-16,1438.552120112951
-15,1442.9571427361275
-14,1447.118996970074
-13,1451.0384417944642
-12,1458.0739970213517
-11,1467.1432067856977
-10,1476.0536199462163
-9,1484.63017069958
-8,1492.868741662772
-7,1500.7660677309693
-6,1508.457236809129
-5,1515.8688139571846
-4,1522.8989251504204
-3,1529.5461336903452
-2,1535.809246162663
-1,1541.687270346498
0,1547.179382452351
1,1551.876004151721
2,1556.2487154981386
3,1560.2969041054425
4,1564.067216210417
5,1567.5551499645562
6,1570.7550888511164
7,1573.6667976041717
8,1576.2901153058806
9,1578.6249487875984
10,1580.6712667849729
11,1582.4290947325321
12,1583.8985101062528
13,1585.0796382410435
14,1585.9726485646884
15,1586.8575489673012
16,1587.6724707847516
17,1588.2424722071898
18,1588.5593790510304
19,1588.805538546748
20,1589.2286949023419
21,1589.434883103248
22,1589.4246525279868
