offset_deg,e_day_Wh
-22,747.8402287019406
-21,751.4736148019907
-20,754.9744103572447
-19,758.3434637662308
-18,761.5819243793619
-17,764.6861751508454
-16,767.6559167007783
-15,770.5487502420903
-14,773.3143268503757
-13,775.932191722002
-12,778.4021913256579
-11,780.7242113323268
-10,782.898175389243
-9,784.9240439341245
-8,786.8018130476682
-7,788.5315133426891
-6,790.1132088886138
-5,791.5713140877008
-4,792.8714346869424
-3,794.0109461642361
-2,794.9894496602085
-1,795.805800312927
0,796.4601931042648
1,797.0904824450763
2,797.5942576290056
3,797.9718102331635
4,798.2234578623863
5,798.3495434293002
6,798.3504344561278
7,798.3755595998714
8,798.4268655730625
9,798.3598563016712
10,798.1749040547905
11,797.8724007818548
12,797.4527575636109
13,796.9164040863352
14,796.2637881394196
15,795.8726463144017
16,795.4707955098997
17,794.9775088438591
18,794.3932268746887
19,793.7184018397362
20,792.9534971998471
21,792.0989872044697
22,790.6484570526321
