offset_deg,e_day_Wh
-22,1464.618908496237
-21,1469.744943165077
-20,1476.593085126235
-19,1485.097241389496
-18,1493.3306804072165
-17,1501.2912729508125
-16,1508.977241516839
-15,1516.387088629504
-14,1523.5195446349967
-13,1530.373528584617
-12,1536.9481181801912
-11,1543.2425261627054
-10,1549.256081390463
-9,1555.3024748029102
-8,1561.0890896956853
-7,1566.5574338792612
-6,1571.7510571443863
-5,1576.7890068971415
-4,1581.4735490681915
-3,1585.8045833866274
-2,1589.7820369878855
-1,1593.405859471034
0,1596.6760184993636
1,1599.4168992007667
2,1601.8504914414648
3,1603.9766919184233
4,1605.7954020548607
5,1607.3065294709106
6,1608.6291559108931
7,1609.6869814922823
8,1610.4736750891498
9,1611.254353807019
10,1611.854388556146
11,1612.203573523448
12,1612.301865640647
13,1612.1492256798483
14,1611.745617599773
15,1611.0910080363858
16,1610.1853659356198
17,1609.0286623259826
18,1607.620870228986
19,1605.96196470546
20,1604.4711718789913
21,1602.9731257781139
22,1601.2597760441283
