offset_deg,e_day_Wh
-22,1988.0802022525952
-21,1994.662883953742
-20,2001.4265351370518
-19,2008.6136980847439
-18,2015.455532540857
-17,2021.9541777727763
-16,2028.1117160525491
-15,2033.9301675920065
-14,2039.4114857151214
-13,2044.558442668528
-12,2049.3730921381666
-11,2053.855815940848
-10,2058.8375077178357
-9,2067.9177594470852
-8,2076.636626747692
-7,2085.1992699149077
-6,2093.49300508133
-5,2101.535674717584
-4,2109.123700871868
-3,2116.2546637492915
-2,2122.9265698991544
-1,2129.1377339810288
0,2134.886695046782
1,2140.256903544903
2,2145.0726363947256
3,2149.218819731971
4,2153.0051041058196
5,2156.4302482257326
6,2159.4930568365453
7,2162.1923670200813
8,2164.527037010406
9,2166.4959370015695
10,2168.0979415612824
11,2169.3319233599377
12,2170.1967479940085
13,2171.064436953289
14,2171.871166946107
15,2172.54967469008
16,2172.9237294937625
17,2172.9924325997044
18,2172.754882384153
19,2172.210172901168
20,2171.357392793587
21,2170.195624543943
22,2168.723944043477
