offset_deg,e_day_Wh
-22,1114.7203907989547
-21,1120.0614776512666
-20,1125.1970842924875
-19,1130.127017129083
-18,1135.1633425512487
-17,1140.2573215105858
-16,1145.1126913880507
-15,1149.729362530951
-14,1154.107989634927
-13,1158.2490165514178
-12,1162.1510151487553
-11,1165.8140111967432
-10,1169.2380550157363
-9,1172.4232198225636
-8,1175.3696001534345
-7,1178.0773103645151
-6,1180.5464832108842
-5,1182.7763161129747
-4,1184.7654493892162
-3,1186.5347785929366
-2,1188.1328922795112
-1,1189.456419487498
0,1190.50558037912
1,1191.4061762513481
2,1192.0759584600446
3,1192.5151386466614
4,1192.7239394267717
5,1192.9262720547936
6,1192.9699420152554
7,1192.8014962284979
8,1192.421135088409
9,1191.82906447536
10,1191.0254956107299
11,1190.010644988943
12,1188.7847343868543
13,1187.3479909502312
14,1185.4876167319817
15,1182.9903426038888
16,1180.3270579311175
17,1177.9301445857009
18,1175.5336579789612
19,1173.004772746101
20,1170.3436426431579
21,1167.5504341165665
22,1164.9418989345393
