offset_deg,e_day_Wh
-22,1307.6617751428253
-21,1314.078884846731
-20,1320.2485302433356
-19,1326.1720399579817
-18,1331.8507501376976
-17,1337.2860000106766
-16,1342.4791275921705
-15,1347.4314655370936
-14,1352.1443371398207
-13,1356.8316217778101
-12,1361.4520126279979
-11,1365.8082804084834
-10,1369.9017663914988
-9,1373.7337782947184
-8,1377.3055869560008
-7,1380.6184231799186
-6,1383.7323611909515
-5,1386.7064358635432
-4,1389.3950014421393
-3,1391.7977379486608
-2,1393.9156570753737
-1,1395.749718404084
0,1397.300817316095
1,1398.5580806217313
2,1399.5755035565771
3,1400.3647077848243
4,1400.926301924479
5,1401.260837998934
6,1401.3688105815497
7,1401.250656102699
8,1400.9067523189526
9,1400.3374179440004
10,1399.5429124407954
11,1398.7790389369159
12,1397.8680369834183
13,1396.5305948201267
14,1394.6838123904845
15,1392.6799343065886
16,1390.5184822242616
17,1388.517563785878
18,1386.5398294565703
19,1384.4375927389156
20,1382.2104319419327
21,1379.8579081744442
22,1377.379566722159
