offset_deg,e_day_Wh
-22,1028.507323530464
-21,1036.4086483987364
-20,1044.084406159369
-19,1051.5333548874708
-18,1058.7544708581877
-17,1065.7469176302097
-16,1072.512625270056
-15,1079.050360210303
-14,1085.3574430740987
-13,1091.5707267658206
-12,1097.8084425036793
-11,1103.7859582941446
-10,1109.5032612191949
-9,1114.960414873238
-8,1120.372897077386
-7,1125.5513098516262
-6,1130.4411028267782
-5,1135.0425899321856
-4,1139.3561314181518
-3,1143.382129251211
-2,1147.1210228342156
-1,1150.5732850172772
0,1153.7394183723072
1,1156.430662367678
2,1158.8824165446295
3,1161.0951673155778
4,1163.0694205596574
5,1164.8057043675003
6,1166.304567980885
7,1167.5665801288856
8,1168.775866134436
9,1169.8212197538612
10,1170.6575038400467
11,1171.3357265941552
12,1172.045188933174
13,1172.580260708613
14,1172.9416362532565
15,1173.1300205798266
16,1173.1461280253338
17,1172.9906809869221
18,1172.6644087493562
19,1172.168046404115
20,1171.5023338599265
21,1170.6680149444771
22,1169.6658365969479
