offset_deg,e_day_Wh
-22,1138.7103317352842
-21,1146.2841720902866
-20,1153.6175203514135
-19,1160.7101942273348
-18,1167.562086292778
-17,1174.1731582619097
-16,1180.5443744253039
-15,1186.7130450007758
-14,1193.0863124532834
-13,1199.1882164945075
-12,1205.0189978486067
-11,1210.5789392483944
-10,1215.868361492324
-9,1220.8876196912431
-8,1225.6370996928913
-7,1230.1172146744734
-6,1234.4075291506865
-5,1238.5379981490246
-4,1242.369666804359
-3,1245.9030354399752
-2,1249.1386153349335
-1,1252.0769261501605
0,1254.7184935063817
1,1256.9419262612969
2,1258.9203927281274
3,1260.6544022383728
4,1262.1444526240525
5,1263.3910394052295
6,1264.394656974551
7,1265.2256039710082
8,1265.9812129907634
9,1266.5228258140758
10,1266.8509080446174
11,1266.9659187096129
12,1266.8683095172337
13,1266.5585241969382
14,1266.1342601110537
15,1265.8345827086414
16,1265.360444194626
17,1264.7123170416103
18,1263.8906676488273
19,1262.8959560002636
20,1261.7286354086682
21,1260.3891523455832
22,1258.8779463573126
