offset_deg,e_day_Wh
-22,1957.130911035008
-21,1963.6116812839175
-20,1973.3628268138602
-19,1983.6841736486147
-18,1994.0256068257995
-17,2003.9917578783975
-16,2013.5820823470192
-15,2022.7962215560806
-14,2031.6339585633812
-13,2040.0967264399853
-12,2048.183054777473
-11,2055.8926526698497
-10,2063.2255944925796
-9,2070.18198268427
-8,2076.949630445752
-7,2083.420289476389
-6,2089.4795428594275
-5,2095.230791520742
-4,2100.6448802633213
-3,2105.610472437371
-2,2110.1277088851593
-1,2114.1966678240915
0,2117.8173605499487
1,2120.836119538824
2,2123.475783302578
3,2125.7858287561558
4,2127.7583378069003
5,2129.3928398041317
6,2130.68880745997
7,2131.6456560050915
8,2132.2627425080154
9,2132.539365419893
10,2132.47476436442
11,2132.068120178599
12,2131.5406688401545
13,2130.8601384467206
14,2129.8628889461056
15,2128.9858039828123
16,2127.9413425657604
17,2126.617418460947
18,2125.0130947239268
19,2123.1273956889136
20,2120.959308380766
21,2118.5077841177404
22,2115.7717403036777
