offset_deg,e_day_Wh
-22,2115.794859551334
-21,2126.5762422884086
-20,2136.967707236864
-19,2146.9707979627287
-18,2156.5871182620676
-17,2165.8183191109556
-16,2174.940679520085
-15,2184.0589860598807
-14,2192.7558865644005
-13,2201.033384161692
-12,2208.8934636512968
-11,2216.581405037462
-10,2224.0265488279624
-9,2231.021493746878
-8,2237.568186488816
-7,2243.6685073402905
-6,2249.3242638264
-5,2254.537184772314
-4,2259.3089147631313
-3,2263.641008988759
-2,2267.577085386383
-1,2271.0970165524495
0,2274.1423595809983
1,2276.577068155207
2,2278.599971842923
3,2280.211786566427
4,2281.4131061852
5,2282.2178563593197
6,2282.7625271904744
7,2282.9388305857437
8,2282.7470356967633
9,2282.1873226326834
10,2281.612237944641
11,2280.760262180486
12,2279.5688605242817
13,2278.1002204840315
14,2276.3474000948713
15,2274.258112438717
16,2271.8318654831683
17,2269.0680780760936
18,2266.505943503326
19,2263.7615248198226
20,2260.7206715385246
21,2257.382837467004
22,2254.0451035391307
