offset_deg,e_day_Wh
-22,2246.249388273862
-21,2256.0590377600165
-20,2265.6549223197417
-19,2274.8200579529775
-18,2283.5566418689655
-17,2291.866832035629
-16,2299.7527409159648
-15,2307.216429470498
-14,2314.2599014280104
-13,2320.885097826576
-12,2327.0938918267943
-11,2333.4663819972284
-10,2346.006005645566
-9,2358.06995917966
-8,2369.648635763997
-7,2380.993524009988
-6,2392.177118763697
-5,2402.773013503973
-4,2412.778408472849
-3,2422.1910571535395
-2,2431.009130157571
-1,2439.231117836761
0,2446.8557584803616
1,2453.8863764944335
2,2460.394997020017
3,2466.380786375007
4,2471.843021067708
5,2476.3925314337575
6,2480.138530526694
7,2483.4105143643233
8,2486.2920403146272
9,2488.7263712344225
10,2490.691015163351
11,2492.2761771177347
12,2494.213822763446
13,2495.8167515146492
14,2497.035946383944
15,2497.871129001252
16,2498.3220545947515
17,2498.3885084778053
18,2498.0703029856068
19,2497.3672748233994
20,2496.2792827955755
21,2494.8062058909054
22,2492.9479417039124
