offset_deg,e_day_Wh
-22,402.26492752913657
-21,402.56187477493614
-20,402.8178768358632
-19,403.0317656858981
-18,403.19218740030533
-17,403.29909290697583
-16,403.35244901699434
-15,403.3522384034841
-14,403.29845957861534
-13,403.1911268687005
-12,403.03027038730323
-11,402.8159360063006
-10,402.5481853248391
-9,402.22709563613114
-8,401.8527598920456
-7,401.425286665444
-6,400.9448001102238
-5,400.41143991902675
-4,399.8253612785751
-3,399.1867348226015
-2,398.49483889906855
-1,397.74415987376256
0,396.9340375193955
1,396.27495135865934
2,395.74451137700623
3,395.18052336424887
4,394.56886366412925
5,393.90971146724337
6,393.20325985400245
7,392.4497157436839
8,391.6492998410305
9,390.84175196240847
10,390.03091941217787
11,389.17505441564623
12,388.2744060175164
13,387.3292364051623
14,386.33982084840613
15,385.5920359540672
16,384.91088998453347
17,384.19465838511496
18,383.44355562181045
19,382.7300964496615
20,382.1982467566713
21,381.63556054239996
22,381.0422046903449
