offset_deg,e_day_Wh
-22,1359.112714638231
-21,1365.6050658673162
-20,1371.8421913219688
-19,1377.82452220784
-18,1383.552505520909
-17,1389.0266009184331
-16,1394.247277699034
-15,1399.2150118933646
-14,1403.9302834667646
-13,1408.393573635327
-12,1412.8812521408172
-11,1417.2713318342269
-10,1421.3764871893613
-9,1425.1971952219465
-8,1428.7339217836338
-7,1431.9871194267257
-6,1435.1165645277015
-5,1438.0124472606026
-4,1440.5891199433331
-3,1442.8469755781398
-2,1444.7863839304478
-1,1446.407690161919
0,1447.7112136214173
1,1448.7597390306464
2,1449.491644434234
3,1449.9679201838962
4,1450.1887593791855
5,1450.154333263939
6,1449.864790915546
7,1448.841412479697
8,1447.4872460929291
9,1445.9197254541114
10,1444.138772060393
11,1442.1442952358989
12,1440.0269367487776
13,1438.0026778469912
14,1435.796862748392
15,1433.4093523675372
16,1430.839998974249
17,1428.1434199584064
18,1425.7816168354807
19,1423.2762095129046
20,1420.6271243006709
21,1417.8342891629295
22,1414.8976348501114
