offset_deg,e_day_Wh
-22,771.7913621531015
-21,772.6203122801237
-20,773.3508790630966
-19,773.9829271711454
-18,774.5163445656915
-17,774.9510424113173
-16,775.298261856212
-15,775.634128655515
-14,775.8560670846266
-13,775.964060638489
-12,775.9581191897082
-11,775.8382789226362
-10,779.3183888624703
-9,783.1106094413672
-8,786.7772250942537
-7,790.3137702488025
-6,793.7166356096193
-5,796.9828227842631
-4,800.1240025124237
-3,803.1696426746125
-2,806.0480458386028
-1,808.7575448528712
0,811.2966784103683
1,813.8202853183318
2,816.2925020611674
3,818.8176577836862
4,821.2019126370515
5,823.444387675461
6,825.5443065547993
7,827.5009887827384
8,829.3361531227447
9,831.3866737434512
10,833.3031747055595
11,835.085205119427
12,836.7323854546796
13,838.2444047591389
14,839.6210181732707
15,840.8620446882164
16,841.9673651057723
17,842.9369201667442
18,843.8723805106273
19,844.8965107866983
20,845.788788271703
21,846.5492782712221
22,847.1780971642189
